,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
9276,aflplusplus,147,60,147,2366,3608,1,re2-2014-12-09-IDX7
9277,eclipser,147,60,147,2360,11608,2,re2-2014-12-09-IDX7
9278,libfuzzer,147,60,147,2325,9608,3,re2-2014-12-09-IDX7
9279,honggfuzz,147,60,147,2306,1608,4,re2-2014-12-09-IDX7
9280,entropic,147,60,147,2150,7608,5,re2-2014-12-09-IDX7
9281,afl,147,120,147,2395,5608,6,re2-2014-12-09-IDX7
9282,libfuzzer,265,60,265,2330,9609,1,re2-2014-12-09-IDX8
9283,aflplusplus,265,60,265,2189,3609,2,re2-2014-12-09-IDX8
9284,eclipser,265,60,265,2167,11609,3,re2-2014-12-09-IDX8
9285,entropic,265,60,265,2163,7609,4,re2-2014-12-09-IDX8
9286,honggfuzz,265,60,265,2147,1609,5,re2-2014-12-09-IDX8
9287,afl,265,60,265,2095,5609,6,re2-2014-12-09-IDX8
9288,libfuzzer,83,60,83,2399,9610,1,re2-2014-12-09-IDX9
9289,afl,83,60,83,2344,5610,2,re2-2014-12-09-IDX9
9290,entropic,83,60,83,2322,7610,3,re2-2014-12-09-IDX9
9291,honggfuzz,83,60,83,2320,1610,4,re2-2014-12-09-IDX9
9292,aflplusplus,83,60,83,2241,3610,5,re2-2014-12-09-IDX9
9293,eclipser,83,60,83,2158,11610,6,re2-2014-12-09-IDX9
9294,libfuzzer,103,60,103,2354,9611,1,re2-2014-12-09-IDX10
9295,aflplusplus,103,60,103,2316,3611,2,re2-2014-12-09-IDX10
9296,honggfuzz,103,60,103,2261,1611,3,re2-2014-12-09-IDX10
9297,entropic,103,60,103,2214,7611,4,re2-2014-12-09-IDX10
9298,afl,103,60,103,2140,5611,5,re2-2014-12-09-IDX10
9299,eclipser,103,120,103,2170,11611,6,re2-2014-12-09-IDX10
9300,aflplusplus,57,60,57,2211,3612,1,re2-2014-12-09-IDX11
9301,entropic,57,300,57,2384,7612,2,re2-2014-12-09-IDX11
9302,afl,57,780,57,2482,5612,3,re2-2014-12-09-IDX11
9303,libfuzzer,56,60,57,2367,9612,4,re2-2014-12-09-IDX11
9304,honggfuzz,56,180,57,2216,1612,5,re2-2014-12-09-IDX11
9305,eclipser,56,300,57,2231,11612,6,re2-2014-12-09-IDX11
9306,honggfuzz,39,60,39,2251,1613,1,re2-2014-12-09-IDX12
9307,aflplusplus,39,60,39,2244,3613,2,re2-2014-12-09-IDX12
9308,entropic,39,60,39,2217,7613,3,re2-2014-12-09-IDX12
9309,libfuzzer,39,60,39,2214,9613,4,re2-2014-12-09-IDX12
9310,afl,39,60,39,2196,5613,5,re2-2014-12-09-IDX12
9311,eclipser,39,60,39,2159,11613,6,re2-2014-12-09-IDX12
9312,libfuzzer,629,60,629,2397,9614,1,re2-2014-12-09-IDX13
9313,aflplusplus,629,60,629,2387,3614,2,re2-2014-12-09-IDX13
9314,afl,629,60,629,2224,5614,3,re2-2014-12-09-IDX13
9315,honggfuzz,629,60,629,2213,1614,4,re2-2014-12-09-IDX13
9316,entropic,629,60,629,2194,7614,5,re2-2014-12-09-IDX13
9317,eclipser,629,240,629,2202,11614,6,re2-2014-12-09-IDX13
9318,libfuzzer,465,120,465,2414,9615,1,re2-2014-12-09-IDX14
9319,entropic,465,120,465,2380,7615,2,re2-2014-12-09-IDX14
9320,honggfuzz,465,120,465,2331,1615,3,re2-2014-12-09-IDX14
9321,afl,465,240,465,2391,5615,4,re2-2014-12-09-IDX14
9322,eclipser,465,300,465,2387,11615,5,re2-2014-12-09-IDX14
9323,aflplusplus,465,900,465,2423,3615,6,re2-2014-12-09-IDX14
9324,libfuzzer,77,60,77,2327,9616,1,re2-2014-12-09-IDX15
9325,honggfuzz,77,60,77,2321,1616,2,re2-2014-12-09-IDX15
9326,aflplusplus,77,60,77,2241,3616,3,re2-2014-12-09-IDX15
9327,entropic,77,60,77,2165,7616,4,re2-2014-12-09-IDX15
9328,afl,77,60,77,2141,5616,5,re2-2014-12-09-IDX15
9329,eclipser,76,60,77,2210,11616,6,re2-2014-12-09-IDX15
9330,libfuzzer,104,60,104,2356,9617,1,re2-2014-12-09-IDX16
9331,honggfuzz,104,60,104,2292,1617,2,re2-2014-12-09-IDX16
9332,aflplusplus,104,60,104,2219,3617,3,re2-2014-12-09-IDX16
9333,entropic,104,60,104,2208,7617,4,re2-2014-12-09-IDX16
9334,afl,104,60,104,2184,5617,5,re2-2014-12-09-IDX16
9335,eclipser,104,60,104,2162,11617,6,re2-2014-12-09-IDX16
9336,libfuzzer,229,60,229,2411,9618,1,re2-2014-12-09-IDX17
9337,aflplusplus,229,60,229,2240,3618,2,re2-2014-12-09-IDX17
9338,afl,229,60,229,2193,5618,3,re2-2014-12-09-IDX17
9339,honggfuzz,229,60,229,2192,1618,4,re2-2014-12-09-IDX17
9340,entropic,229,60,229,2178,7618,5,re2-2014-12-09-IDX17
9341,eclipser,229,60,229,2165,11618,6,re2-2014-12-09-IDX17
9342,libfuzzer,286,60,286,2387,9619,1,re2-2014-12-09-IDX18
9343,entropic,286,60,286,2362,7619,2,re2-2014-12-09-IDX18
9344,afl,286,60,286,2357,5619,3,re2-2014-12-09-IDX18
9345,eclipser,286,60,286,2349,11619,4,re2-2014-12-09-IDX18
9346,honggfuzz,286,60,286,2331,1619,5,re2-2014-12-09-IDX18
9347,aflplusplus,286,60,286,2267,3619,6,re2-2014-12-09-IDX18
9348,aflplusplus,44,60,60,2224,3620,1,re2-2014-12-09-IDX19
9349,honggfuzz,44,60,60,2206,1620,2,re2-2014-12-09-IDX19
9350,afl,44,60,60,2183,5620,3,re2-2014-12-09-IDX19
9351,eclipser,44,60,60,2133,11620,4,re2-2014-12-09-IDX19
9352,libfuzzer,44,180,60,2356,9620,5,re2-2014-12-09-IDX19
9353,entropic,44,360,60,2363,7620,6,re2-2014-12-09-IDX19
9354,afl,154,60,154,2375,5621,1,re2-2014-12-09-IDX20
9355,libfuzzer,154,60,154,2342,9621,2,re2-2014-12-09-IDX20
9356,honggfuzz,154,60,154,2298,1621,3,re2-2014-12-09-IDX20
9357,eclipser,154,60,154,2250,11621,4,re2-2014-12-09-IDX20
9358,aflplusplus,154,60,154,2228,3621,5,re2-2014-12-09-IDX20
9359,entropic,154,60,154,2169,7621,6,re2-2014-12-09-IDX20
9360,libfuzzer,94,60,94,2322,9622,1,re2-2014-12-09-IDX21
9361,aflplusplus,94,60,94,2243,3622,2,re2-2014-12-09-IDX21
9362,entropic,94,60,94,2203,7622,3,re2-2014-12-09-IDX21
9363,honggfuzz,94,60,94,2145,1622,4,re2-2014-12-09-IDX21
9364,eclipser,93,60,94,2149,11622,5,re2-2014-12-09-IDX21
9365,afl,93,60,94,2147,5622,6,re2-2014-12-09-IDX21
9366,afl,128,120,131,2365,5623,1,re2-2014-12-09-IDX22
9367,aflplusplus,128,660,131,2441,3623,2,re2-2014-12-09-IDX22
9368,libfuzzer,128,840,131,2444,9623,3,re2-2014-12-09-IDX22
9369,eclipser,118,420,131,2352,11623,4,re2-2014-12-09-IDX22
9370,honggfuzz,116,60,131,2255,1623,5,re2-2014-12-09-IDX22
9371,entropic,111,720,131,2419,7623,6,re2-2014-12-09-IDX22
9372,libfuzzer,769,60,769,2370,9624,1,re2-2014-12-09-IDX23
9373,honggfuzz,769,60,769,2303,1624,2,re2-2014-12-09-IDX23
9374,aflplusplus,769,60,769,2248,3624,3,re2-2014-12-09-IDX23
9375,entropic,769,60,769,2182,7624,4,re2-2014-12-09-IDX23
9376,eclipser,769,420,769,2433,11624,5,re2-2014-12-09-IDX23
9377,afl,768,60,769,2172,5624,6,re2-2014-12-09-IDX23
9378,libfuzzer,125,60,125,2381,9625,1,re2-2014-12-09-IDX24
9379,honggfuzz,125,60,125,2297,1625,2,re2-2014-12-09-IDX24
9380,aflplusplus,125,60,125,2243,3625,3,re2-2014-12-09-IDX24
9381,entropic,125,60,125,2236,7625,4,re2-2014-12-09-IDX24
9382,afl,125,60,125,2200,5625,5,re2-2014-12-09-IDX24
9383,eclipser,125,60,125,2147,11625,6,re2-2014-12-09-IDX24
9384,aflplusplus,242,120,242,2259,3626,1,re2-2014-12-09-IDX25
9385,eclipser,241,120,242,2378,11626,2,re2-2014-12-09-IDX25
9386,entropic,241,120,242,2352,7626,3,re2-2014-12-09-IDX25
9387,libfuzzer,239,120,242,2407,9626,4,re2-2014-12-09-IDX25
9388,afl,238,720,242,2430,5626,5,re2-2014-12-09-IDX25
9389,honggfuzz,236,120,242,2335,1626,6,re2-2014-12-09-IDX25
9390,entropic,418,60,418,2273,7627,1,re2-2014-12-09-IDX26
9391,aflplusplus,418,60,418,2245,3627,2,re2-2014-12-09-IDX26
9392,libfuzzer,418,60,418,2206,9627,3,re2-2014-12-09-IDX26
9393,eclipser,418,60,418,2198,11627,4,re2-2014-12-09-IDX26
9394,afl,418,60,418,2190,5627,5,re2-2014-12-09-IDX26
9395,honggfuzz,418,60,418,2180,1627,6,re2-2014-12-09-IDX26
9396,libfuzzer,745,60,745,2364,9629,1,re2-2014-12-09-IDX28
9397,aflplusplus,745,60,745,2357,3629,2,re2-2014-12-09-IDX28
9398,honggfuzz,745,60,745,2195,1629,3,re2-2014-12-09-IDX28
9399,afl,745,120,745,2400,5629,4,re2-2014-12-09-IDX28
9400,entropic,745,120,745,2221,7629,5,re2-2014-12-09-IDX28
9401,eclipser,745,240,745,2253,11629,6,re2-2014-12-09-IDX28
9402,libfuzzer,650,60,650,2364,9630,1,re2-2014-12-09-IDX29
9403,eclipser,650,60,650,2304,11630,2,re2-2014-12-09-IDX29
9404,honggfuzz,650,60,650,2282,1630,3,re2-2014-12-09-IDX29
9405,aflplusplus,650,60,650,2228,3630,4,re2-2014-12-09-IDX29
9406,entropic,650,60,650,2177,7630,5,re2-2014-12-09-IDX29
9407,afl,650,60,650,2090,5630,6,re2-2014-12-09-IDX29
9408,entropic,253,60,253,2371,7631,1,re2-2014-12-09-IDX30
9409,libfuzzer,253,60,253,2354,9631,2,re2-2014-12-09-IDX30
9410,honggfuzz,253,60,253,2340,1631,3,re2-2014-12-09-IDX30
9411,aflplusplus,253,60,253,2309,3631,4,re2-2014-12-09-IDX30
9412,afl,253,60,253,2280,5631,5,re2-2014-12-09-IDX30
9413,eclipser,253,120,253,2328,11631,6,re2-2014-12-09-IDX30
9414,libfuzzer,251,60,251,2383,9632,1,re2-2014-12-09-IDX31
9415,entropic,251,60,251,2329,7632,2,re2-2014-12-09-IDX31
9416,honggfuzz,251,60,251,2313,1632,3,re2-2014-12-09-IDX31
9417,afl,251,60,251,1873,5632,4,re2-2014-12-09-IDX31
9418,eclipser,251,60,251,1728,11632,5,re2-2014-12-09-IDX31
9419,aflplusplus,251,120,251,1875,3632,6,re2-2014-12-09-IDX31
9420,aflplusplus,353,180,353,2444,3633,1,re2-2014-12-09-IDX32
9421,entropic,352,240,353,2381,7633,2,re2-2014-12-09-IDX32
9422,libfuzzer,352,360,353,2438,9633,3,re2-2014-12-09-IDX32
9423,eclipser,352,540,353,2441,11633,4,re2-2014-12-09-IDX32
9424,afl,351,660,353,2427,5633,5,re2-2014-12-09-IDX32
9425,honggfuzz,346,600,353,2402,1633,6,re2-2014-12-09-IDX32
9426,aflplusplus,657,60,657,2243,3634,1,re2-2014-12-09-IDX33
9427,libfuzzer,657,60,657,2176,9634,2,re2-2014-12-09-IDX33
9428,eclipser,657,60,657,2162,11634,3,re2-2014-12-09-IDX33
9429,honggfuzz,657,60,657,2150,1634,4,re2-2014-12-09-IDX33
9430,entropic,657,60,657,2150,7634,4,re2-2014-12-09-IDX33
9431,afl,657,60,657,2139,5634,5,re2-2014-12-09-IDX33
9432,aflplusplus,342,60,342,2387,3635,1,re2-2014-12-09-IDX34
9433,libfuzzer,342,60,342,2325,9635,2,re2-2014-12-09-IDX34
9434,afl,342,60,342,2229,5635,3,re2-2014-12-09-IDX34
9435,eclipser,342,60,342,2205,11635,4,re2-2014-12-09-IDX34
9436,honggfuzz,342,60,342,2176,1635,5,re2-2014-12-09-IDX34
9437,entropic,342,120,342,2246,7635,6,re2-2014-12-09-IDX34
9438,aflplusplus,747,180,747,2253,3636,1,re2-2014-12-09-IDX35
9439,libfuzzer,746,60,747,2338,9636,2,re2-2014-12-09-IDX35
9440,entropic,746,60,747,2310,7636,3,re2-2014-12-09-IDX35
9441,eclipser,746,60,747,2289,11636,4,re2-2014-12-09-IDX35
9442,honggfuzz,746,60,747,2183,1636,5,re2-2014-12-09-IDX35
9443,afl,746,120,747,2332,5636,6,re2-2014-12-09-IDX35
9444,libfuzzer,193,60,193,2389,9637,1,re2-2014-12-09-IDX36
9445,aflplusplus,193,60,193,2358,3637,2,re2-2014-12-09-IDX36
9446,eclipser,193,60,193,2209,11637,3,re2-2014-12-09-IDX36
9447,afl,193,60,193,2192,5637,4,re2-2014-12-09-IDX36
9448,honggfuzz,193,60,193,2180,1637,5,re2-2014-12-09-IDX36
9449,entropic,193,60,193,2166,7637,6,re2-2014-12-09-IDX36
9450,libfuzzer,118,60,118,2364,9638,1,re2-2014-12-09-IDX37
9451,entropic,118,60,118,2346,7638,2,re2-2014-12-09-IDX37
9452,honggfuzz,118,60,118,2327,1638,3,re2-2014-12-09-IDX37
9453,aflplusplus,118,60,118,2248,3638,4,re2-2014-12-09-IDX37
9454,eclipser,118,60,118,2199,11638,5,re2-2014-12-09-IDX37
9455,afl,118,60,118,2127,5638,6,re2-2014-12-09-IDX37
9456,entropic,474,420,474,2261,7639,1,re2-2014-12-09-IDX38
9457,libfuzzer,474,600,474,2450,9639,2,re2-2014-12-09-IDX38
9458,aflplusplus,474,660,474,2455,3639,3,re2-2014-12-09-IDX38
9459,eclipser,474,660,474,2437,11639,4,re2-2014-12-09-IDX38
9460,honggfuzz,473,240,474,2353,1639,5,re2-2014-12-09-IDX38
9461,afl,473,420,474,2466,5639,6,re2-2014-12-09-IDX38
9462,aflplusplus,70,60,70,2348,3640,1,re2-2014-12-09-IDX39
9463,libfuzzer,70,60,70,2345,9640,2,re2-2014-12-09-IDX39
9464,honggfuzz,70,60,70,2297,1640,3,re2-2014-12-09-IDX39
9465,entropic,70,60,70,2182,7640,4,re2-2014-12-09-IDX39
9466,eclipser,70,60,70,2170,11640,5,re2-2014-12-09-IDX39
9467,afl,70,120,70,2163,5640,6,re2-2014-12-09-IDX39
9468,honggfuzz,48,60,48,2271,1641,1,re2-2014-12-09-IDX40
9469,libfuzzer,48,60,48,2207,9641,2,re2-2014-12-09-IDX40
9470,afl,48,60,48,2199,5641,3,re2-2014-12-09-IDX40
9471,entropic,48,60,48,2031,7641,4,re2-2014-12-09-IDX40
9472,aflplusplus,48,180,48,2389,3641,5,re2-2014-12-09-IDX40
9473,eclipser,47,60,48,2156,11641,6,re2-2014-12-09-IDX40
9474,aflplusplus,99,60,99,2413,3642,1,re2-2014-12-09-IDX41
9475,libfuzzer,99,60,99,2364,9642,2,re2-2014-12-09-IDX41
9476,honggfuzz,99,60,99,2349,1642,3,re2-2014-12-09-IDX41
9477,entropic,99,60,99,2181,7642,4,re2-2014-12-09-IDX41
9478,afl,99,60,99,2158,5642,5,re2-2014-12-09-IDX41
9479,eclipser,99,120,99,2074,11642,6,re2-2014-12-09-IDX41
9480,libfuzzer,443,60,443,2372,9643,1,re2-2014-12-09-IDX42
9481,aflplusplus,443,60,443,2361,3643,2,re2-2014-12-09-IDX42
9482,honggfuzz,443,60,443,2300,1643,3,re2-2014-12-09-IDX42
9483,afl,443,60,443,2201,5643,4,re2-2014-12-09-IDX42
9484,eclipser,443,60,443,2153,11643,5,re2-2014-12-09-IDX42
9485,entropic,443,120,443,2204,7643,6,re2-2014-12-09-IDX42
9486,libfuzzer,201,60,201,2367,9644,1,re2-2014-12-09-IDX43
9487,aflplusplus,201,60,201,2243,3644,2,re2-2014-12-09-IDX43
9488,entropic,201,60,201,2201,7644,3,re2-2014-12-09-IDX43
9489,afl,201,60,201,2195,5644,4,re2-2014-12-09-IDX43
9490,eclipser,201,60,201,2137,11644,5,re2-2014-12-09-IDX43
9491,honggfuzz,201,360,201,2399,1644,6,re2-2014-12-09-IDX43
9492,honggfuzz,175,60,175,2294,1645,1,re2-2014-12-09-IDX44
9493,aflplusplus,175,60,175,2216,3645,2,re2-2014-12-09-IDX44
9494,libfuzzer,175,60,175,2216,9645,2,re2-2014-12-09-IDX44
9495,entropic,175,60,175,2192,7645,3,re2-2014-12-09-IDX44
9496,eclipser,175,60,175,2110,11645,4,re2-2014-12-09-IDX44
9497,afl,175,60,175,2082,5645,5,re2-2014-12-09-IDX44
9498,libfuzzer,516,60,516,2346,9646,1,re2-2014-12-09-IDX45
9499,afl,516,60,516,2204,5646,2,re2-2014-12-09-IDX45
9500,aflplusplus,516,120,516,2373,3646,3,re2-2014-12-09-IDX45
9501,entropic,516,120,516,2220,7646,4,re2-2014-12-09-IDX45
9502,eclipser,516,180,516,2204,11646,5,re2-2014-12-09-IDX45
9503,honggfuzz,515,60,516,2266,1646,6,re2-2014-12-09-IDX45
9504,libfuzzer,57,60,57,2344,9647,1,re2-2014-12-09-IDX46
9505,aflplusplus,57,60,57,2242,3647,2,re2-2014-12-09-IDX46
9506,entropic,57,60,57,2224,7647,3,re2-2014-12-09-IDX46
9507,honggfuzz,57,60,57,2187,1647,4,re2-2014-12-09-IDX46
9508,afl,57,60,57,2183,5647,5,re2-2014-12-09-IDX46
9509,eclipser,57,120,57,2361,11647,6,re2-2014-12-09-IDX46
9510,libfuzzer,187,120,187,2394,9648,1,re2-2014-12-09-IDX47
9511,honggfuzz,187,240,187,2360,1648,2,re2-2014-12-09-IDX47
9512,aflplusplus,187,420,187,2428,3648,3,re2-2014-12-09-IDX47
9513,eclipser,187,720,187,2410,11648,4,re2-2014-12-09-IDX47
9514,afl,187,780,187,2405,5648,5,re2-2014-12-09-IDX47
9515,entropic,72,120,187,2207,7648,6,re2-2014-12-09-IDX47
9516,libfuzzer,55,60,55,2400,9649,1,re2-2014-12-09-IDX48
9517,aflplusplus,55,60,55,2380,3649,2,re2-2014-12-09-IDX48
9518,honggfuzz,55,60,55,2285,1649,3,re2-2014-12-09-IDX48
9519,eclipser,55,60,55,2274,11649,4,re2-2014-12-09-IDX48
9520,afl,55,60,55,2194,5649,5,re2-2014-12-09-IDX48
9521,entropic,55,60,55,2142,7649,6,re2-2014-12-09-IDX48
9522,honggfuzz,213,60,213,2346,1650,1,re2-2014-12-09-IDX49
9523,libfuzzer,213,60,213,2341,9650,2,re2-2014-12-09-IDX49
9524,aflplusplus,213,60,213,2214,3650,3,re2-2014-12-09-IDX49
9525,eclipser,213,60,213,2184,11650,4,re2-2014-12-09-IDX49
9526,entropic,213,60,213,2170,7650,5,re2-2014-12-09-IDX49
9527,afl,213,60,213,2137,5650,6,re2-2014-12-09-IDX49
9528,libfuzzer,28,60,28,2352,9651,1,re2-2014-12-09-IDX50
9529,aflplusplus,28,60,28,2234,3651,2,re2-2014-12-09-IDX50
9530,honggfuzz,28,60,28,2196,1651,3,re2-2014-12-09-IDX50
9531,afl,28,60,28,2188,5651,4,re2-2014-12-09-IDX50
9532,eclipser,28,60,28,2178,11651,5,re2-2014-12-09-IDX50
9533,entropic,28,60,28,2165,7651,6,re2-2014-12-09-IDX50
9534,aflplusplus,834,60,834,2354,3652,1,re2-2014-12-09-IDX51
9535,libfuzzer,834,60,834,2295,9652,2,re2-2014-12-09-IDX51
9536,eclipser,834,60,834,2205,11652,3,re2-2014-12-09-IDX51
9537,entropic,834,60,834,2200,7652,4,re2-2014-12-09-IDX51
9538,afl,834,60,834,2155,5652,5,re2-2014-12-09-IDX51
9539,honggfuzz,834,120,834,2348,1652,6,re2-2014-12-09-IDX51
9540,entropic,306,60,306,2370,7653,1,re2-2014-12-09-IDX52
9541,libfuzzer,306,60,306,2354,9653,2,re2-2014-12-09-IDX52
9542,eclipser,306,60,306,2270,11653,3,re2-2014-12-09-IDX52
9543,honggfuzz,306,60,306,2258,1653,4,re2-2014-12-09-IDX52
9544,aflplusplus,306,60,306,2101,3653,5,re2-2014-12-09-IDX52
9545,afl,306,120,306,2264,5653,6,re2-2014-12-09-IDX52
9546,aflplusplus,47,60,47,2473,3654,1,re2-2014-12-09-IDX53
9547,eclipser,47,60,47,2306,11654,2,re2-2014-12-09-IDX53
9548,honggfuzz,47,60,47,2296,1654,3,re2-2014-12-09-IDX53
9549,entropic,47,60,47,2220,7654,4,re2-2014-12-09-IDX53
9550,libfuzzer,47,60,47,2203,9654,5,re2-2014-12-09-IDX53
9551,afl,47,60,47,2166,5654,6,re2-2014-12-09-IDX53
9552,libfuzzer,158,240,158,2438,9655,1,re2-2014-12-09-IDX54
9553,aflplusplus,158,300,158,2434,3655,2,re2-2014-12-09-IDX54
9554,afl,158,420,158,2442,5655,3,re2-2014-12-09-IDX54
9555,eclipser,158,720,158,2441,11655,4,re2-2014-12-09-IDX54
9556,honggfuzz,156,360,158,2405,1655,5,re2-2014-12-09-IDX54
9557,entropic,147,60,158,2202,7655,6,re2-2014-12-09-IDX54
9558,aflplusplus,111,60,111,2242,3656,1,re2-2014-12-09-IDX55
9559,afl,111,60,111,2207,5656,2,re2-2014-12-09-IDX55
9560,libfuzzer,111,120,111,2428,9656,3,re2-2014-12-09-IDX55
9561,honggfuzz,111,120,111,2337,1656,4,re2-2014-12-09-IDX55
9562,entropic,111,240,111,2399,7656,5,re2-2014-12-09-IDX55
9563,eclipser,111,660,111,2367,11656,6,re2-2014-12-09-IDX55
9564,libfuzzer,32,60,32,2386,9657,1,re2-2014-12-09-IDX56
9565,aflplusplus,32,60,32,2339,3657,2,re2-2014-12-09-IDX56
9566,honggfuzz,32,60,32,2188,1657,3,re2-2014-12-09-IDX56
9567,eclipser,32,60,32,2181,11657,4,re2-2014-12-09-IDX56
9568,entropic,32,60,32,2178,7657,5,re2-2014-12-09-IDX56
9569,afl,32,60,32,2133,5657,6,re2-2014-12-09-IDX56
9570,libfuzzer,401,180,401,2405,9658,1,re2-2014-12-09-IDX57
9571,afl,401,240,401,2430,5658,2,re2-2014-12-09-IDX57
9572,eclipser,401,600,401,2423,11658,3,re2-2014-12-09-IDX57
9573,honggfuzz,398,780,401,2407,1658,4,re2-2014-12-09-IDX57
9574,aflplusplus,397,120,401,2426,3658,5,re2-2014-12-09-IDX57
9575,entropic,390,60,401,2227,7658,6,re2-2014-12-09-IDX57
9576,libfuzzer,238,60,238,2352,9659,1,re2-2014-12-09-IDX58
9577,honggfuzz,238,60,238,2306,1659,2,re2-2014-12-09-IDX58
9578,aflplusplus,238,60,238,2233,3659,3,re2-2014-12-09-IDX58
9579,entropic,238,60,238,2216,7659,4,re2-2014-12-09-IDX58
9580,afl,238,60,238,2167,5659,5,re2-2014-12-09-IDX58
9581,eclipser,238,60,238,2139,11659,6,re2-2014-12-09-IDX58
9582,aflplusplus,197,60,197,2227,3660,1,re2-2014-12-09-IDX59
9583,libfuzzer,197,60,197,2209,9660,2,re2-2014-12-09-IDX59
9584,entropic,197,60,197,2198,7660,3,re2-2014-12-09-IDX59
9585,afl,197,60,197,2160,5660,4,re2-2014-12-09-IDX59
9586,honggfuzz,197,60,197,2155,1660,5,re2-2014-12-09-IDX59
9587,eclipser,197,120,197,2337,11660,6,re2-2014-12-09-IDX59
9588,libfuzzer,76,60,76,2366,9661,1,re2-2014-12-09-IDX60
9589,honggfuzz,76,60,76,2314,1661,2,re2-2014-12-09-IDX60
9590,aflplusplus,76,60,76,2241,3661,3,re2-2014-12-09-IDX60
9591,entropic,76,60,76,2226,7661,4,re2-2014-12-09-IDX60
9592,afl,76,60,76,2194,5661,5,re2-2014-12-09-IDX60
9593,eclipser,76,60,76,2194,11661,5,re2-2014-12-09-IDX60
9594,honggfuzz,167,60,167,2271,1662,1,re2-2014-12-09-IDX61
9595,aflplusplus,167,60,167,2248,3662,2,re2-2014-12-09-IDX61
9596,libfuzzer,167,60,167,2227,9662,3,re2-2014-12-09-IDX61
9597,entropic,167,60,167,2205,7662,4,re2-2014-12-09-IDX61
9598,afl,167,60,167,2155,5662,5,re2-2014-12-09-IDX61
9599,eclipser,167,60,167,2104,11662,6,re2-2014-12-09-IDX61
9600,aflplusplus,142,60,142,2245,3663,1,re2-2014-12-09-IDX62
9601,libfuzzer,142,60,142,2210,9663,2,re2-2014-12-09-IDX62
9602,afl,142,60,142,2175,5663,3,re2-2014-12-09-IDX62
9603,honggfuzz,142,60,142,2170,1663,4,re2-2014-12-09-IDX62
9604,eclipser,142,60,142,2162,11663,5,re2-2014-12-09-IDX62
9605,entropic,142,60,142,2160,7663,6,re2-2014-12-09-IDX62
9606,libfuzzer,782,60,782,2398,9664,1,re2-2014-12-09-IDX63
9607,afl,782,60,782,2345,5664,2,re2-2014-12-09-IDX63
9608,honggfuzz,782,60,782,2326,1664,3,re2-2014-12-09-IDX63
9609,entropic,782,60,782,2222,7664,4,re2-2014-12-09-IDX63
9610,aflplusplus,782,60,782,2205,3664,5,re2-2014-12-09-IDX63
9611,eclipser,782,120,782,2431,11664,6,re2-2014-12-09-IDX63
9612,aflplusplus,766,120,766,2426,3665,1,re2-2014-12-09-IDX64
9613,libfuzzer,766,120,766,2379,9665,2,re2-2014-12-09-IDX64
9614,honggfuzz,766,120,766,2317,1665,3,re2-2014-12-09-IDX64
9615,eclipser,766,360,766,2395,11665,4,re2-2014-12-09-IDX64
9616,entropic,766,780,766,2410,7665,5,re2-2014-12-09-IDX64
9617,afl,656,120,766,2161,5665,6,re2-2014-12-09-IDX64
9618,libfuzzer,685,60,685,2346,9666,1,re2-2014-12-09-IDX65
9619,honggfuzz,685,60,685,2262,1666,2,re2-2014-12-09-IDX65
9620,aflplusplus,685,60,685,2249,3666,3,re2-2014-12-09-IDX65
9621,afl,685,60,685,2214,5666,4,re2-2014-12-09-IDX65
9622,entropic,685,60,685,2203,7666,5,re2-2014-12-09-IDX65
9623,eclipser,685,60,685,2098,11666,6,re2-2014-12-09-IDX65
9624,aflplusplus,119,60,119,2356,3667,1,re2-2014-12-09-IDX66
9625,libfuzzer,119,60,119,2333,9667,2,re2-2014-12-09-IDX66
9626,entropic,119,60,119,2205,7667,3,re2-2014-12-09-IDX66
9627,afl,119,60,119,2194,5667,4,re2-2014-12-09-IDX66
9628,eclipser,119,60,119,2153,11667,5,re2-2014-12-09-IDX66
9629,honggfuzz,119,60,119,2143,1667,6,re2-2014-12-09-IDX66
9630,afl,167,60,167,2372,5668,1,re2-2014-12-09-IDX67
9631,aflplusplus,167,60,167,2361,3668,2,re2-2014-12-09-IDX67
9632,libfuzzer,167,60,167,2339,9668,3,re2-2014-12-09-IDX67
9633,entropic,167,60,167,2321,7668,4,re2-2014-12-09-IDX67
9634,eclipser,167,60,167,2307,11668,5,re2-2014-12-09-IDX67
9635,honggfuzz,167,60,167,2256,1668,6,re2-2014-12-09-IDX67
9636,aflplusplus,323,60,323,2398,3670,1,re2-2014-12-09-IDX69
9637,honggfuzz,323,60,323,2310,1670,2,re2-2014-12-09-IDX69
9638,entropic,323,60,323,2227,7670,3,re2-2014-12-09-IDX69
9639,libfuzzer,323,60,323,2209,9670,4,re2-2014-12-09-IDX69
9640,eclipser,323,60,323,2175,11670,5,re2-2014-12-09-IDX69
9641,afl,323,120,323,2179,5670,6,re2-2014-12-09-IDX69
9642,aflplusplus,107,60,107,2391,3671,1,re2-2014-12-09-IDX70
9643,libfuzzer,107,60,107,2348,9671,2,re2-2014-12-09-IDX70
9644,eclipser,107,60,107,2309,11671,3,re2-2014-12-09-IDX70
9645,afl,107,60,107,2295,5671,4,re2-2014-12-09-IDX70
9646,honggfuzz,107,60,107,2263,1671,5,re2-2014-12-09-IDX70
9647,entropic,107,60,107,2213,7671,6,re2-2014-12-09-IDX70
