,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
8349,eclipser,86,60,395,2002,11392,4,openthread-2019-12-23-IDX91
8350,afl,86,60,395,1969,5392,5,openthread-2019-12-23-IDX91
8351,honggfuzz,86,60,395,1901,1392,6,openthread-2019-12-23-IDX91
8352,aflplusplus,270,120,270,2021,3393,1,openthread-2019-12-23-IDX92
8353,afl,270,720,270,2060,5393,2,openthread-2019-12-23-IDX92
8354,eclipser,269,300,270,1949,11393,3,openthread-2019-12-23-IDX92
8355,libfuzzer,269,360,270,2033,9393,4,openthread-2019-12-23-IDX92
8356,honggfuzz,269,780,270,2023,1393,5,openthread-2019-12-23-IDX92
8357,entropic,268,240,270,2049,7393,6,openthread-2019-12-23-IDX92
8358,entropic,51,60,389,2106,7394,1,openthread-2019-12-23-IDX93
8359,libfuzzer,51,60,389,2104,9394,2,openthread-2019-12-23-IDX93
8360,aflplusplus,51,60,389,2098,3394,3,openthread-2019-12-23-IDX93
8361,afl,51,60,389,2058,5394,4,openthread-2019-12-23-IDX93
8362,honggfuzz,51,60,389,2014,1394,5,openthread-2019-12-23-IDX93
8363,eclipser,51,120,389,2096,11394,6,openthread-2019-12-23-IDX93
8364,entropic,139,840,463,2057,7395,1,openthread-2019-12-23-IDX94
8365,aflplusplus,138,240,463,2060,3395,2,openthread-2019-12-23-IDX94
8366,libfuzzer,126,300,463,2009,9395,3,openthread-2019-12-23-IDX94
8367,eclipser,123,720,463,1833,11395,4,openthread-2019-12-23-IDX94
8368,afl,119,60,463,1784,5395,5,openthread-2019-12-23-IDX94
8369,honggfuzz,116,540,463,1818,1395,6,openthread-2019-12-23-IDX94
8370,afl,43,780,43,2170,5396,1,openthread-2019-12-23-IDX95
8371,eclipser,43,840,43,2132,11396,2,openthread-2019-12-23-IDX95
8372,entropic,42,120,43,2062,7396,3,openthread-2019-12-23-IDX95
8373,libfuzzer,42,180,43,2117,9396,4,openthread-2019-12-23-IDX95
8374,aflplusplus,41,120,43,2023,3396,5,openthread-2019-12-23-IDX95
8375,honggfuzz,40,180,43,2005,1396,6,openthread-2019-12-23-IDX95
8376,libfuzzer,99,120,102,2042,9397,1,openthread-2019-12-23-IDX96
8377,entropic,96,900,102,2105,7397,2,openthread-2019-12-23-IDX96
8378,eclipser,93,780,102,1889,11397,3,openthread-2019-12-23-IDX96
8379,afl,92,360,102,1872,5397,4,openthread-2019-12-23-IDX96
8380,aflplusplus,74,660,102,1955,3397,5,openthread-2019-12-23-IDX96
8381,honggfuzz,67,720,102,1840,1397,6,openthread-2019-12-23-IDX96
8382,libfuzzer,185,120,185,1960,9398,1,openthread-2019-12-23-IDX97
8383,aflplusplus,185,120,185,1909,3398,2,openthread-2019-12-23-IDX97
8384,entropic,185,420,185,1999,7398,3,openthread-2019-12-23-IDX97
8385,afl,185,660,185,1906,5398,4,openthread-2019-12-23-IDX97
8386,honggfuzz,178,60,185,1819,1398,5,openthread-2019-12-23-IDX97
8387,eclipser,178,120,185,1877,11398,6,openthread-2019-12-23-IDX97
8388,libfuzzer,40,300,40,2041,9399,1,openthread-2019-12-23-IDX98
8389,entropic,40,540,40,2019,7399,2,openthread-2019-12-23-IDX98
8390,aflplusplus,40,840,40,2044,3399,3,openthread-2019-12-23-IDX98
8391,eclipser,38,780,40,1873,11399,4,openthread-2019-12-23-IDX98
8392,afl,37,600,40,1849,5399,5,openthread-2019-12-23-IDX98
8393,honggfuzz,29,480,40,1788,1399,6,openthread-2019-12-23-IDX98
8394,libfuzzer,279,180,284,2070,9400,1,openthread-2019-12-23-IDX99
8395,entropic,279,480,284,2065,7400,2,openthread-2019-12-23-IDX99
8396,aflplusplus,278,120,284,2375,3400,3,openthread-2019-12-23-IDX99
8397,eclipser,276,540,284,2430,11400,4,openthread-2019-12-23-IDX99
8398,afl,273,600,284,2449,5400,5,openthread-2019-12-23-IDX99
8399,honggfuzz,255,900,284,2280,1400,6,openthread-2019-12-23-IDX99
8400,entropic,1259,900,1594,10297,7401,1,php_php-fuzz-parser-IDX0
8401,libfuzzer,1227,900,1594,10098,9401,2,php_php-fuzz-parser-IDX0
8402,honggfuzz,1143,900,1594,10214,1401,3,php_php-fuzz-parser-IDX0
8403,afl,1109,900,1594,10095,5401,4,php_php-fuzz-parser-IDX0
8404,aflplusplus,1062,900,1594,9611,3401,5,php_php-fuzz-parser-IDX0
8405,eclipser,908,900,1594,9321,11401,6,php_php-fuzz-parser-IDX0
8406,honggfuzz,1282,840,1644,9492,1402,1,php_php-fuzz-parser-IDX1
8407,afl,1264,900,1644,8739,5402,2,php_php-fuzz-parser-IDX1
8408,entropic,1210,900,1644,8953,7402,3,php_php-fuzz-parser-IDX1
8409,eclipser,1194,900,1644,8376,11402,4,php_php-fuzz-parser-IDX1
8410,aflplusplus,1162,900,1644,8237,3402,5,php_php-fuzz-parser-IDX1
8411,libfuzzer,1128,780,1644,8119,9402,6,php_php-fuzz-parser-IDX1
8412,honggfuzz,558,900,660,10654,1403,1,php_php-fuzz-parser-IDX2
8413,aflplusplus,555,900,660,10498,3403,2,php_php-fuzz-parser-IDX2
8414,eclipser,551,840,660,10478,11403,3,php_php-fuzz-parser-IDX2
8415,entropic,546,840,660,10340,7403,4,php_php-fuzz-parser-IDX2
8416,afl,543,900,660,10912,5403,5,php_php-fuzz-parser-IDX2
8417,libfuzzer,509,240,660,9630,9403,6,php_php-fuzz-parser-IDX2
8418,entropic,447,660,764,9547,7404,1,php_php-fuzz-parser-IDX3
8419,honggfuzz,445,840,764,9770,1404,2,php_php-fuzz-parser-IDX3
8420,afl,443,900,764,9771,5404,3,php_php-fuzz-parser-IDX3
8421,aflplusplus,417,420,764,9012,3404,4,php_php-fuzz-parser-IDX3
8422,eclipser,415,840,764,9614,11404,5,php_php-fuzz-parser-IDX3
8423,libfuzzer,398,180,764,9046,9404,6,php_php-fuzz-parser-IDX3
8424,afl,1168,840,1470,11062,5405,1,php_php-fuzz-parser-IDX4
8425,aflplusplus,1130,900,1470,10967,3405,2,php_php-fuzz-parser-IDX4
8426,eclipser,1109,840,1470,9620,11405,3,php_php-fuzz-parser-IDX4
8427,entropic,1081,840,1470,9959,7405,4,php_php-fuzz-parser-IDX4
8428,libfuzzer,1073,900,1470,9699,9405,5,php_php-fuzz-parser-IDX4
8429,honggfuzz,964,900,1470,9326,1405,6,php_php-fuzz-parser-IDX4
8430,entropic,1097,840,1408,10027,7406,1,php_php-fuzz-parser-IDX5
8431,afl,1067,900,1408,9933,5406,2,php_php-fuzz-parser-IDX5
8432,libfuzzer,1050,900,1408,10190,9406,3,php_php-fuzz-parser-IDX5
8433,aflplusplus,963,900,1408,9629,3406,4,php_php-fuzz-parser-IDX5
8434,eclipser,920,900,1408,9412,11406,5,php_php-fuzz-parser-IDX5
8435,honggfuzz,915,840,1408,9543,1406,6,php_php-fuzz-parser-IDX5
8436,eclipser,845,780,969,9913,11407,1,php_php-fuzz-parser-IDX6
8437,afl,838,900,969,9944,5407,2,php_php-fuzz-parser-IDX6
8438,aflplusplus,835,720,969,10313,3407,3,php_php-fuzz-parser-IDX6
8439,entropic,833,900,969,9956,7407,4,php_php-fuzz-parser-IDX6
8440,honggfuzz,828,660,969,9586,1407,5,php_php-fuzz-parser-IDX6
8441,libfuzzer,815,840,969,9568,9407,6,php_php-fuzz-parser-IDX6
8442,afl,1646,900,2636,10811,5408,1,php_php-fuzz-parser-IDX7
8443,aflplusplus,1578,900,2636,10628,3408,2,php_php-fuzz-parser-IDX7
8444,eclipser,1572,900,2636,10008,11408,3,php_php-fuzz-parser-IDX7
8445,libfuzzer,1567,840,2636,10251,9408,4,php_php-fuzz-parser-IDX7
8446,honggfuzz,1541,900,2636,10069,1408,5,php_php-fuzz-parser-IDX7
8447,entropic,1527,840,2636,9726,7408,6,php_php-fuzz-parser-IDX7
8448,entropic,1269,900,1682,9700,7409,1,php_php-fuzz-parser-IDX8
8449,afl,1254,900,1682,9350,5409,2,php_php-fuzz-parser-IDX8
8450,aflplusplus,1252,900,1682,9470,3409,3,php_php-fuzz-parser-IDX8
8451,honggfuzz,1230,900,1682,9596,1409,4,php_php-fuzz-parser-IDX8
8452,eclipser,1150,900,1682,8327,11409,5,php_php-fuzz-parser-IDX8
8453,libfuzzer,1135,900,1682,8999,9409,6,php_php-fuzz-parser-IDX8
8454,entropic,1360,900,1674,9830,7410,1,php_php-fuzz-parser-IDX9
8455,libfuzzer,1331,900,1674,9511,9410,2,php_php-fuzz-parser-IDX9
8456,aflplusplus,1325,900,1674,10263,3410,3,php_php-fuzz-parser-IDX9
8457,afl,1309,900,1674,9378,5410,4,php_php-fuzz-parser-IDX9
8458,eclipser,1300,900,1674,9285,11410,5,php_php-fuzz-parser-IDX9
8459,honggfuzz,1244,900,1674,9480,1410,6,php_php-fuzz-parser-IDX9
8460,aflplusplus,1138,660,1670,9488,3411,1,php_php-fuzz-parser-IDX10
8461,entropic,1070,900,1670,8857,7411,2,php_php-fuzz-parser-IDX10
8462,honggfuzz,997,900,1670,8827,1411,3,php_php-fuzz-parser-IDX10
8463,afl,977,720,1670,8832,5411,4,php_php-fuzz-parser-IDX10
8464,eclipser,949,900,1670,9064,11411,5,php_php-fuzz-parser-IDX10
8465,libfuzzer,735,900,1670,8397,9411,6,php_php-fuzz-parser-IDX10
8466,honggfuzz,1728,900,2667,9778,1412,1,php_php-fuzz-parser-IDX11
8467,entropic,1442,780,2667,8499,7412,2,php_php-fuzz-parser-IDX11
8468,afl,1317,840,2667,8328,5412,3,php_php-fuzz-parser-IDX11
8469,eclipser,1315,840,2667,8203,11412,4,php_php-fuzz-parser-IDX11
8470,aflplusplus,1263,720,2667,7913,3412,5,php_php-fuzz-parser-IDX11
8471,libfuzzer,1244,900,2667,7854,9412,6,php_php-fuzz-parser-IDX11
8472,aflplusplus,990,900,1381,10631,3413,1,php_php-fuzz-parser-IDX12
8473,entropic,960,900,1381,9313,7413,2,php_php-fuzz-parser-IDX12
8474,libfuzzer,943,660,1381,10300,9413,3,php_php-fuzz-parser-IDX12
8475,afl,925,600,1381,9399,5413,4,php_php-fuzz-parser-IDX12
8476,honggfuzz,864,900,1381,8893,1413,5,php_php-fuzz-parser-IDX12
8477,eclipser,857,900,1381,9043,11413,6,php_php-fuzz-parser-IDX12
8478,eclipser,363,900,369,9484,11414,1,php_php-fuzz-parser-IDX13
8479,honggfuzz,358,480,369,9247,1414,2,php_php-fuzz-parser-IDX13
8480,afl,357,480,369,9169,5414,3,php_php-fuzz-parser-IDX13
8481,aflplusplus,356,720,369,10252,3414,4,php_php-fuzz-parser-IDX13
8482,libfuzzer,355,660,369,8793,9414,5,php_php-fuzz-parser-IDX13
8483,entropic,352,780,369,9061,7414,6,php_php-fuzz-parser-IDX13
8484,aflplusplus,1175,900,1261,10823,3415,1,php_php-fuzz-parser-IDX14
8485,afl,1169,900,1261,10277,5415,2,php_php-fuzz-parser-IDX14
8486,eclipser,1149,900,1261,9928,11415,3,php_php-fuzz-parser-IDX14
8487,entropic,1147,900,1261,10179,7415,4,php_php-fuzz-parser-IDX14
8488,honggfuzz,1141,900,1261,9762,1415,5,php_php-fuzz-parser-IDX14
8489,libfuzzer,1125,900,1261,9970,9415,6,php_php-fuzz-parser-IDX14
8490,afl,1057,780,1243,10718,5416,1,php_php-fuzz-parser-IDX15
8491,aflplusplus,1048,900,1243,10253,3416,2,php_php-fuzz-parser-IDX15
8492,eclipser,1039,900,1243,10193,11416,3,php_php-fuzz-parser-IDX15
8493,entropic,1022,900,1243,10040,7416,4,php_php-fuzz-parser-IDX15
8494,libfuzzer,1021,660,1243,9711,9416,5,php_php-fuzz-parser-IDX15
8495,honggfuzz,976,900,1243,9898,1416,6,php_php-fuzz-parser-IDX15
8496,honggfuzz,805,900,1410,9386,1417,1,php_php-fuzz-parser-IDX16
8497,entropic,789,900,1410,9127,7417,2,php_php-fuzz-parser-IDX16
8498,aflplusplus,751,900,1410,9061,3417,3,php_php-fuzz-parser-IDX16
8499,afl,743,900,1410,9247,5417,4,php_php-fuzz-parser-IDX16
8500,eclipser,705,780,1410,8886,11417,5,php_php-fuzz-parser-IDX16
8501,libfuzzer,587,900,1410,8374,9417,6,php_php-fuzz-parser-IDX16
8502,honggfuzz,725,900,882,9525,1418,1,php_php-fuzz-parser-IDX17
8503,entropic,723,900,882,9162,7418,2,php_php-fuzz-parser-IDX17
8504,afl,640,900,882,8181,5418,3,php_php-fuzz-parser-IDX17
8505,libfuzzer,622,900,882,7874,9418,4,php_php-fuzz-parser-IDX17
8506,aflplusplus,551,900,882,7707,3418,5,php_php-fuzz-parser-IDX17
8507,eclipser,542,840,882,7631,11418,6,php_php-fuzz-parser-IDX17
8508,afl,1517,900,1583,10804,5419,1,php_php-fuzz-parser-IDX18
8509,entropic,1497,900,1583,10074,7419,2,php_php-fuzz-parser-IDX18
8510,aflplusplus,1492,900,1583,10806,3419,3,php_php-fuzz-parser-IDX18
8511,eclipser,1490,900,1583,10248,11419,4,php_php-fuzz-parser-IDX18
8512,libfuzzer,1489,840,1583,9740,9419,5,php_php-fuzz-parser-IDX18
8513,honggfuzz,1486,900,1583,9937,1419,6,php_php-fuzz-parser-IDX18
8514,afl,859,840,1003,10180,5420,1,php_php-fuzz-parser-IDX19
8515,aflplusplus,850,840,1003,9872,3420,2,php_php-fuzz-parser-IDX19
8516,entropic,846,900,1003,9902,7420,3,php_php-fuzz-parser-IDX19
8517,eclipser,845,840,1003,9346,11420,4,php_php-fuzz-parser-IDX19
8518,honggfuzz,845,900,1003,9641,1420,5,php_php-fuzz-parser-IDX19
8519,libfuzzer,830,900,1003,9407,9420,6,php_php-fuzz-parser-IDX19
8520,honggfuzz,892,900,1007,9651,1421,1,php_php-fuzz-parser-IDX20
8521,entropic,889,900,1007,9272,7421,2,php_php-fuzz-parser-IDX20
8522,afl,818,840,1007,8893,5421,3,php_php-fuzz-parser-IDX20
8523,eclipser,724,420,1007,8329,11421,4,php_php-fuzz-parser-IDX20
8524,libfuzzer,633,900,1007,7976,9421,5,php_php-fuzz-parser-IDX20
8525,aflplusplus,631,600,1007,8006,3421,6,php_php-fuzz-parser-IDX20
8526,aflplusplus,1389,840,1561,10287,3422,1,php_php-fuzz-parser-IDX21
8527,entropic,1343,900,1561,9804,7422,2,php_php-fuzz-parser-IDX21
8528,honggfuzz,1337,900,1561,9982,1422,3,php_php-fuzz-parser-IDX21
8529,afl,1320,900,1561,9706,5422,4,php_php-fuzz-parser-IDX21
8530,libfuzzer,1313,840,1561,9610,9422,5,php_php-fuzz-parser-IDX21
8531,eclipser,1289,900,1561,9511,11422,6,php_php-fuzz-parser-IDX21
8532,aflplusplus,363,360,363,8134,3423,1,php_php-fuzz-parser-IDX22
8533,honggfuzz,362,180,363,8964,1423,2,php_php-fuzz-parser-IDX22
8534,entropic,362,780,363,9341,7423,3,php_php-fuzz-parser-IDX22
8535,eclipser,352,360,363,8601,11423,4,php_php-fuzz-parser-IDX22
8536,afl,351,840,363,9317,5423,5,php_php-fuzz-parser-IDX22
8537,libfuzzer,344,840,363,8467,9423,6,php_php-fuzz-parser-IDX22
8538,libfuzzer,1383,780,1398,9941,9424,1,php_php-fuzz-parser-IDX23
8539,entropic,1380,840,1398,10092,7424,2,php_php-fuzz-parser-IDX23
8540,afl,1379,840,1398,10103,5424,3,php_php-fuzz-parser-IDX23
8541,aflplusplus,1375,900,1398,10847,3424,4,php_php-fuzz-parser-IDX23
8542,eclipser,1375,900,1398,10286,11424,5,php_php-fuzz-parser-IDX23
8543,honggfuzz,1374,900,1398,9927,1424,6,php_php-fuzz-parser-IDX23
8544,afl,686,840,1369,10403,5425,1,php_php-fuzz-parser-IDX24
8545,eclipser,677,900,1369,10177,11425,2,php_php-fuzz-parser-IDX24
8546,entropic,659,840,1369,10312,7425,3,php_php-fuzz-parser-IDX24
8547,aflplusplus,635,720,1369,10712,3425,4,php_php-fuzz-parser-IDX24
8548,libfuzzer,632,780,1369,10146,9425,5,php_php-fuzz-parser-IDX24
8549,honggfuzz,578,660,1369,9440,1425,6,php_php-fuzz-parser-IDX24
8550,afl,1674,840,2006,10191,5426,1,php_php-fuzz-parser-IDX25
8551,aflplusplus,1658,840,2006,10531,3426,2,php_php-fuzz-parser-IDX25
8552,eclipser,1639,900,2006,9895,11426,3,php_php-fuzz-parser-IDX25
8553,entropic,1604,900,2006,9813,7426,4,php_php-fuzz-parser-IDX25
8554,libfuzzer,1590,900,2006,9784,9426,5,php_php-fuzz-parser-IDX25
8555,honggfuzz,1563,900,2006,9900,1426,6,php_php-fuzz-parser-IDX25
8556,aflplusplus,1759,900,2039,10328,3427,1,php_php-fuzz-parser-IDX26
8557,eclipser,1737,780,2039,10260,11427,2,php_php-fuzz-parser-IDX26
8558,entropic,1734,900,2039,10455,7427,3,php_php-fuzz-parser-IDX26
8559,afl,1730,900,2039,10101,5427,4,php_php-fuzz-parser-IDX26
8560,honggfuzz,1716,840,2039,10320,1427,5,php_php-fuzz-parser-IDX26
8561,libfuzzer,1696,840,2039,9923,9427,6,php_php-fuzz-parser-IDX26
8562,aflplusplus,1522,840,1560,10751,3428,1,php_php-fuzz-parser-IDX27
8563,afl,1483,900,1560,10471,5428,2,php_php-fuzz-parser-IDX27
8564,eclipser,1477,900,1560,10208,11428,3,php_php-fuzz-parser-IDX27
8565,entropic,1418,900,1560,10327,7428,4,php_php-fuzz-parser-IDX27
8566,libfuzzer,1366,900,1560,9698,9428,5,php_php-fuzz-parser-IDX27
8567,honggfuzz,1354,840,1560,9875,1428,6,php_php-fuzz-parser-IDX27
8568,afl,996,780,1020,9710,5429,1,php_php-fuzz-parser-IDX28
8569,eclipser,992,900,1020,9771,11429,2,php_php-fuzz-parser-IDX28
8570,aflplusplus,991,480,1020,9961,3429,3,php_php-fuzz-parser-IDX28
8571,libfuzzer,977,840,1020,9572,9429,4,php_php-fuzz-parser-IDX28
8572,entropic,964,900,1020,9329,7429,5,php_php-fuzz-parser-IDX28
8573,honggfuzz,938,780,1020,9313,1429,6,php_php-fuzz-parser-IDX28
8574,entropic,1598,900,1670,10182,7430,1,php_php-fuzz-parser-IDX29
8575,aflplusplus,1562,900,1670,10503,3430,2,php_php-fuzz-parser-IDX29
8576,libfuzzer,1540,840,1670,9870,9430,3,php_php-fuzz-parser-IDX29
8577,eclipser,1511,900,1670,9943,11430,4,php_php-fuzz-parser-IDX29
8578,honggfuzz,1510,900,1670,9542,1430,5,php_php-fuzz-parser-IDX29
8579,afl,1501,900,1670,9580,5430,6,php_php-fuzz-parser-IDX29
8580,afl,1579,900,1655,10066,5431,1,php_php-fuzz-parser-IDX30
8581,entropic,1560,900,1655,9750,7431,2,php_php-fuzz-parser-IDX30
8582,libfuzzer,1554,780,1655,9973,9431,3,php_php-fuzz-parser-IDX30
8583,aflplusplus,1539,900,1655,9935,3431,4,php_php-fuzz-parser-IDX30
8584,eclipser,1538,840,1655,9704,11431,5,php_php-fuzz-parser-IDX30
8585,honggfuzz,1533,840,1655,10016,1431,6,php_php-fuzz-parser-IDX30
8586,afl,1941,900,2168,10150,5432,1,php_php-fuzz-parser-IDX31
8587,entropic,1925,900,2168,10026,7432,2,php_php-fuzz-parser-IDX31
8588,aflplusplus,1924,840,2168,9998,3432,3,php_php-fuzz-parser-IDX31
8589,libfuzzer,1908,900,2168,9912,9432,4,php_php-fuzz-parser-IDX31
8590,eclipser,1895,840,2168,9314,11432,5,php_php-fuzz-parser-IDX31
8591,honggfuzz,1891,900,2168,9775,1432,6,php_php-fuzz-parser-IDX31
8592,honggfuzz,994,900,1010,11317,1433,1,php_php-fuzz-parser-IDX32
8593,afl,982,900,1010,11708,5433,2,php_php-fuzz-parser-IDX32
8594,entropic,968,900,1010,10968,7433,3,php_php-fuzz-parser-IDX32
8595,eclipser,960,900,1010,11104,11433,4,php_php-fuzz-parser-IDX32
8596,aflplusplus,958,780,1010,11410,3433,5,php_php-fuzz-parser-IDX32
8597,libfuzzer,939,840,1010,10997,9433,6,php_php-fuzz-parser-IDX32
8598,afl,1252,840,1368,10561,5434,1,php_php-fuzz-parser-IDX33
8599,aflplusplus,1252,840,1368,10129,3434,2,php_php-fuzz-parser-IDX33
8600,eclipser,1243,840,1368,10091,11434,3,php_php-fuzz-parser-IDX33
8601,honggfuzz,1235,840,1368,9830,1434,4,php_php-fuzz-parser-IDX33
8602,entropic,1230,780,1368,10163,7434,5,php_php-fuzz-parser-IDX33
8603,libfuzzer,1222,900,1368,9635,9434,6,php_php-fuzz-parser-IDX33
8604,honggfuzz,1567,900,1726,9615,1435,1,php_php-fuzz-parser-IDX34
8605,entropic,1551,900,1726,9633,7435,2,php_php-fuzz-parser-IDX34
8606,eclipser,1493,900,1726,8917,11435,3,php_php-fuzz-parser-IDX34
8607,libfuzzer,1479,900,1726,9790,9435,4,php_php-fuzz-parser-IDX34
8608,afl,1474,900,1726,8916,5435,5,php_php-fuzz-parser-IDX34
8609,aflplusplus,1221,900,1726,8846,3435,6,php_php-fuzz-parser-IDX34
8610,aflplusplus,744,840,1240,9015,3436,1,php_php-fuzz-parser-IDX35
8611,honggfuzz,731,900,1240,8848,1436,2,php_php-fuzz-parser-IDX35
8612,eclipser,625,840,1240,8612,11436,3,php_php-fuzz-parser-IDX35
8613,entropic,595,780,1240,8489,7436,4,php_php-fuzz-parser-IDX35
8614,libfuzzer,548,720,1240,8231,9436,5,php_php-fuzz-parser-IDX35
8615,afl,491,780,1240,8556,5436,6,php_php-fuzz-parser-IDX35
8616,libfuzzer,937,840,1008,10546,9437,1,php_php-fuzz-parser-IDX36
8617,entropic,925,840,1008,10154,7437,2,php_php-fuzz-parser-IDX36
8618,aflplusplus,921,780,1008,10091,3437,3,php_php-fuzz-parser-IDX36
8619,afl,915,780,1008,10033,5437,4,php_php-fuzz-parser-IDX36
8620,eclipser,911,840,1008,10105,11437,5,php_php-fuzz-parser-IDX36
8621,honggfuzz,863,720,1008,9952,1437,6,php_php-fuzz-parser-IDX36
8622,honggfuzz,664,840,804,9813,1438,1,php_php-fuzz-parser-IDX37
8623,entropic,657,840,804,9834,7438,2,php_php-fuzz-parser-IDX37
8624,afl,521,780,804,8561,5438,3,php_php-fuzz-parser-IDX37
8625,eclipser,513,780,804,8574,11438,4,php_php-fuzz-parser-IDX37
8626,libfuzzer,509,900,804,8468,9438,5,php_php-fuzz-parser-IDX37
8627,aflplusplus,383,900,804,8340,3438,6,php_php-fuzz-parser-IDX37
8628,afl,1385,900,1829,10288,5439,1,php_php-fuzz-parser-IDX38
8629,eclipser,1365,900,1829,9976,11439,2,php_php-fuzz-parser-IDX38
8630,entropic,1363,840,1829,10229,7439,3,php_php-fuzz-parser-IDX38
8631,aflplusplus,1318,900,1829,10552,3439,4,php_php-fuzz-parser-IDX38
8632,honggfuzz,1300,900,1829,10031,1439,5,php_php-fuzz-parser-IDX38
8633,libfuzzer,1294,900,1829,9662,9439,6,php_php-fuzz-parser-IDX38
8634,honggfuzz,474,720,924,8877,1440,1,php_php-fuzz-parser-IDX39
8635,afl,450,900,924,8837,5440,2,php_php-fuzz-parser-IDX39
8636,entropic,449,540,924,8576,7440,3,php_php-fuzz-parser-IDX39
8637,libfuzzer,427,720,924,8254,9440,4,php_php-fuzz-parser-IDX39
8638,eclipser,420,600,924,8315,11440,5,php_php-fuzz-parser-IDX39
8639,aflplusplus,415,900,924,8212,3440,6,php_php-fuzz-parser-IDX39
8640,entropic,630,840,733,10301,7441,1,php_php-fuzz-parser-IDX40
8641,libfuzzer,629,840,733,10109,9441,2,php_php-fuzz-parser-IDX40
8642,honggfuzz,628,840,733,10208,1441,3,php_php-fuzz-parser-IDX40
8643,aflplusplus,627,720,733,10154,3441,4,php_php-fuzz-parser-IDX40
8644,afl,613,900,733,10412,5441,5,php_php-fuzz-parser-IDX40
8645,eclipser,599,900,733,9963,11441,6,php_php-fuzz-parser-IDX40
8646,afl,1148,780,1187,10556,5442,1,php_php-fuzz-parser-IDX41
8647,eclipser,1147,900,1187,10561,11442,2,php_php-fuzz-parser-IDX41
8648,aflplusplus,1137,900,1187,10799,3442,3,php_php-fuzz-parser-IDX41
8649,honggfuzz,1132,840,1187,10607,1442,4,php_php-fuzz-parser-IDX41
8650,entropic,1132,900,1187,10326,7442,5,php_php-fuzz-parser-IDX41
8651,libfuzzer,1069,840,1187,9547,9442,6,php_php-fuzz-parser-IDX41
8652,honggfuzz,1712,840,1957,10031,1443,1,php_php-fuzz-parser-IDX42
8653,afl,1708,900,1957,9976,5443,2,php_php-fuzz-parser-IDX42
8654,entropic,1705,840,1957,10141,7443,3,php_php-fuzz-parser-IDX42
8655,libfuzzer,1698,840,1957,9707,9443,4,php_php-fuzz-parser-IDX42
8656,eclipser,1673,900,1957,9528,11443,5,php_php-fuzz-parser-IDX42
8657,aflplusplus,1656,900,1957,9381,3443,6,php_php-fuzz-parser-IDX42
8658,honggfuzz,1350,900,1932,9817,1444,1,php_php-fuzz-parser-IDX43
8659,entropic,1303,900,1932,9422,7444,2,php_php-fuzz-parser-IDX43
8660,afl,983,900,1932,8360,5444,3,php_php-fuzz-parser-IDX43
8661,eclipser,944,900,1932,8145,11444,4,php_php-fuzz-parser-IDX43
8662,aflplusplus,938,900,1932,8061,3444,5,php_php-fuzz-parser-IDX43
8663,libfuzzer,909,900,1932,7722,9444,6,php_php-fuzz-parser-IDX43
8664,afl,1441,900,1582,10759,5445,1,php_php-fuzz-parser-IDX44
8665,aflplusplus,1314,900,1582,9891,3445,2,php_php-fuzz-parser-IDX44
8666,libfuzzer,1247,900,1582,8999,9445,3,php_php-fuzz-parser-IDX44
8667,eclipser,1182,840,1582,8706,11445,4,php_php-fuzz-parser-IDX44
8668,honggfuzz,1163,900,1582,8906,1445,5,php_php-fuzz-parser-IDX44
8669,entropic,1153,900,1582,8904,7445,6,php_php-fuzz-parser-IDX44
8670,aflplusplus,567,900,906,10497,3446,1,php_php-fuzz-parser-IDX45
8671,afl,547,900,906,9978,5446,2,php_php-fuzz-parser-IDX45
8672,entropic,487,840,906,9609,7446,3,php_php-fuzz-parser-IDX45
8673,honggfuzz,471,900,906,9396,1446,4,php_php-fuzz-parser-IDX45
8674,libfuzzer,423,600,906,9218,9446,5,php_php-fuzz-parser-IDX45
8675,eclipser,397,780,906,8802,11446,6,php_php-fuzz-parser-IDX45
8676,afl,1928,840,2262,10175,5447,1,php_php-fuzz-parser-IDX46
8677,eclipser,1917,900,2262,9958,11447,2,php_php-fuzz-parser-IDX46
8678,entropic,1886,900,2262,9755,7447,3,php_php-fuzz-parser-IDX46
8679,aflplusplus,1809,900,2262,9257,3447,4,php_php-fuzz-parser-IDX46
8680,honggfuzz,1797,720,2262,9613,1447,5,php_php-fuzz-parser-IDX46
8681,libfuzzer,1759,840,2262,9261,9447,6,php_php-fuzz-parser-IDX46
8682,honggfuzz,770,840,983,9492,1448,1,php_php-fuzz-parser-IDX47
8683,entropic,747,900,983,9418,7448,2,php_php-fuzz-parser-IDX47
8684,aflplusplus,741,900,983,8799,3448,3,php_php-fuzz-parser-IDX47
8685,libfuzzer,701,780,983,8182,9448,4,php_php-fuzz-parser-IDX47
8686,afl,598,780,983,8421,5448,5,php_php-fuzz-parser-IDX47
8687,eclipser,536,780,983,8078,11448,6,php_php-fuzz-parser-IDX47
8688,aflplusplus,1421,840,1465,10721,3449,1,php_php-fuzz-parser-IDX48
8689,afl,1402,780,1465,10160,5449,2,php_php-fuzz-parser-IDX48
8690,libfuzzer,1394,780,1465,10204,9449,3,php_php-fuzz-parser-IDX48
8691,eclipser,1388,900,1465,9800,11449,4,php_php-fuzz-parser-IDX48
8692,entropic,1385,900,1465,9512,7449,5,php_php-fuzz-parser-IDX48
