,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
10426,libfuzzer,3056,900,3192,7353,9638,5,sqlite3_ossfuzz-IDX37
10427,afl,3053,780,3192,7304,5738,6,sqlite3_ossfuzz-IDX37
10428,eclipser,2003,720,2115,8141,11639,1,sqlite3_ossfuzz-IDX38
10429,libfuzzer,1927,900,2115,7765,9639,2,sqlite3_ossfuzz-IDX38
10430,afl,1926,900,2115,7736,5739,3,sqlite3_ossfuzz-IDX38
10431,entropic,1906,660,2115,7670,7639,4,sqlite3_ossfuzz-IDX38
10432,honggfuzz,1903,720,2115,7503,1739,5,sqlite3_ossfuzz-IDX38
10433,aflplusplus,1890,720,2115,7663,3739,6,sqlite3_ossfuzz-IDX38
10434,afl,2064,840,2435,7932,5740,1,sqlite3_ossfuzz-IDX39
10435,aflplusplus,1900,780,2435,7585,3740,2,sqlite3_ossfuzz-IDX39
10436,entropic,1898,720,2435,7635,7640,3,sqlite3_ossfuzz-IDX39
10437,honggfuzz,1888,720,2435,7441,1740,4,sqlite3_ossfuzz-IDX39
10438,eclipser,1868,840,2435,7498,11640,5,sqlite3_ossfuzz-IDX39
10439,libfuzzer,1772,540,2435,6596,9640,6,sqlite3_ossfuzz-IDX39
10440,eclipser,3014,900,3210,9122,11641,1,sqlite3_ossfuzz-IDX40
10441,afl,2891,840,3210,9013,5741,2,sqlite3_ossfuzz-IDX40
10442,honggfuzz,2772,840,3210,7505,1741,3,sqlite3_ossfuzz-IDX40
10443,entropic,2756,420,3210,7301,7641,4,sqlite3_ossfuzz-IDX40
10444,aflplusplus,2755,840,3210,6303,3741,5,sqlite3_ossfuzz-IDX40
10445,libfuzzer,2703,780,3210,6684,9641,6,sqlite3_ossfuzz-IDX40
10446,aflplusplus,3064,900,4331,8228,3742,1,sqlite3_ossfuzz-IDX41
10447,entropic,2993,900,4331,7770,7642,2,sqlite3_ossfuzz-IDX41
10448,afl,2925,900,4331,7744,5742,3,sqlite3_ossfuzz-IDX41
10449,honggfuzz,2916,900,4331,7462,1742,4,sqlite3_ossfuzz-IDX41
10450,libfuzzer,2903,780,4331,7786,9642,5,sqlite3_ossfuzz-IDX41
10451,eclipser,2889,900,4331,7445,11642,6,sqlite3_ossfuzz-IDX41
10452,aflplusplus,3356,840,3825,7391,3743,1,sqlite3_ossfuzz-IDX42
10453,eclipser,3344,660,3825,7241,11643,2,sqlite3_ossfuzz-IDX42
10454,libfuzzer,3340,900,3825,7187,9643,3,sqlite3_ossfuzz-IDX42
10455,honggfuzz,3333,840,3825,7122,1743,4,sqlite3_ossfuzz-IDX42
10456,afl,3326,540,3825,7320,5743,5,sqlite3_ossfuzz-IDX42
10457,entropic,3309,480,3825,7260,7643,6,sqlite3_ossfuzz-IDX42
10458,aflplusplus,3263,600,4973,7817,3744,1,sqlite3_ossfuzz-IDX43
10459,entropic,3246,840,4973,7674,7644,2,sqlite3_ossfuzz-IDX43
10460,afl,3216,900,4973,7583,5744,3,sqlite3_ossfuzz-IDX43
10461,libfuzzer,3145,840,4973,7616,9644,4,sqlite3_ossfuzz-IDX43
10462,honggfuzz,3127,660,4973,7178,1744,5,sqlite3_ossfuzz-IDX43
10463,eclipser,3088,840,4973,7393,11644,6,sqlite3_ossfuzz-IDX43
10464,afl,3047,900,4195,7996,5745,1,sqlite3_ossfuzz-IDX44
10465,aflplusplus,3029,840,4195,7483,3745,2,sqlite3_ossfuzz-IDX44
10466,eclipser,2978,900,4195,7637,11645,3,sqlite3_ossfuzz-IDX44
10467,libfuzzer,2927,780,4195,7340,9645,4,sqlite3_ossfuzz-IDX44
10468,honggfuzz,2921,780,4195,7525,1745,5,sqlite3_ossfuzz-IDX44
10469,entropic,2898,900,4195,7447,7645,6,sqlite3_ossfuzz-IDX44
10470,honggfuzz,1065,900,1066,7479,1746,1,sqlite3_ossfuzz-IDX45
10471,eclipser,1062,780,1066,7526,11646,2,sqlite3_ossfuzz-IDX45
10472,entropic,1061,600,1066,7373,7646,3,sqlite3_ossfuzz-IDX45
10473,afl,1039,840,1066,6950,5746,4,sqlite3_ossfuzz-IDX45
10474,aflplusplus,1030,660,1066,6880,3746,5,sqlite3_ossfuzz-IDX45
10475,libfuzzer,850,720,1066,6287,9646,6,sqlite3_ossfuzz-IDX45
10476,afl,3464,900,4916,8065,5747,1,sqlite3_ossfuzz-IDX46
10477,eclipser,3349,840,4916,7405,11647,2,sqlite3_ossfuzz-IDX46
10478,libfuzzer,3306,900,4916,7670,9647,3,sqlite3_ossfuzz-IDX46
10479,aflplusplus,3250,900,4916,7506,3747,4,sqlite3_ossfuzz-IDX46
10480,honggfuzz,3240,900,4916,7300,1747,5,sqlite3_ossfuzz-IDX46
10481,entropic,3234,840,4916,7581,7647,6,sqlite3_ossfuzz-IDX46
10482,entropic,1109,840,1113,7616,7648,1,sqlite3_ossfuzz-IDX47
10483,aflplusplus,1106,720,1113,8210,3748,2,sqlite3_ossfuzz-IDX47
10484,eclipser,1106,780,1113,7762,11648,3,sqlite3_ossfuzz-IDX47
10485,libfuzzer,1105,900,1113,7798,9648,4,sqlite3_ossfuzz-IDX47
10486,afl,1102,840,1113,7216,5748,5,sqlite3_ossfuzz-IDX47
10487,honggfuzz,1083,900,1113,7161,1748,6,sqlite3_ossfuzz-IDX47
10488,afl,1280,360,1282,7098,5749,1,sqlite3_ossfuzz-IDX48
10489,honggfuzz,1255,720,1282,7272,1749,2,sqlite3_ossfuzz-IDX48
10490,entropic,1255,840,1282,7561,7649,3,sqlite3_ossfuzz-IDX48
10491,eclipser,1249,840,1282,7345,11649,4,sqlite3_ossfuzz-IDX48
10492,libfuzzer,1237,600,1282,7008,9649,5,sqlite3_ossfuzz-IDX48
10493,aflplusplus,1215,780,1282,6400,3749,6,sqlite3_ossfuzz-IDX48
10494,afl,2842,900,3639,7751,5750,1,sqlite3_ossfuzz-IDX49
10495,aflplusplus,2769,780,3639,7834,3750,2,sqlite3_ossfuzz-IDX49
10496,libfuzzer,2759,600,3639,7738,9650,3,sqlite3_ossfuzz-IDX49
10497,honggfuzz,2713,660,3639,7110,1750,4,sqlite3_ossfuzz-IDX49
10498,entropic,2682,900,3639,7425,7650,5,sqlite3_ossfuzz-IDX49
10499,eclipser,2668,720,3639,7388,11650,6,sqlite3_ossfuzz-IDX49
10500,honggfuzz,229,900,359,9612,1751,1,sqlite3_ossfuzz-IDX50
10501,afl,228,840,359,9513,5751,2,sqlite3_ossfuzz-IDX50
10502,eclipser,216,660,359,9094,11651,3,sqlite3_ossfuzz-IDX50
10503,aflplusplus,211,780,359,9116,3751,4,sqlite3_ossfuzz-IDX50
10504,libfuzzer,206,660,359,9031,9651,5,sqlite3_ossfuzz-IDX50
10505,entropic,179,900,359,9107,7651,6,sqlite3_ossfuzz-IDX50
10506,libfuzzer,3693,900,5519,7164,9652,1,sqlite3_ossfuzz-IDX51
10507,honggfuzz,3690,900,5519,7039,1752,2,sqlite3_ossfuzz-IDX51
10508,eclipser,3688,900,5519,7176,11652,3,sqlite3_ossfuzz-IDX51
10509,afl,3676,900,5519,7178,5752,4,sqlite3_ossfuzz-IDX51
10510,entropic,3671,840,5519,7340,7652,5,sqlite3_ossfuzz-IDX51
10511,aflplusplus,3575,900,5519,6197,3752,6,sqlite3_ossfuzz-IDX51
10512,afl,1687,720,1919,7868,5753,1,sqlite3_ossfuzz-IDX52
10513,entropic,1686,420,1919,7200,7653,2,sqlite3_ossfuzz-IDX52
10514,eclipser,1686,840,1919,7853,11653,3,sqlite3_ossfuzz-IDX52
10515,honggfuzz,1685,840,1919,7207,1753,4,sqlite3_ossfuzz-IDX52
10516,aflplusplus,1685,900,1919,7910,3753,5,sqlite3_ossfuzz-IDX52
10517,libfuzzer,1683,60,1919,6450,9653,6,sqlite3_ossfuzz-IDX52
10518,honggfuzz,187,180,187,9400,1754,1,sqlite3_ossfuzz-IDX53
10519,entropic,187,720,187,9298,7654,2,sqlite3_ossfuzz-IDX53
10520,aflplusplus,186,840,187,9314,3754,3,sqlite3_ossfuzz-IDX53
10521,afl,183,840,187,9975,5754,4,sqlite3_ossfuzz-IDX53
10522,eclipser,180,480,187,9433,11654,5,sqlite3_ossfuzz-IDX53
10523,libfuzzer,171,900,187,9323,9654,6,sqlite3_ossfuzz-IDX53
10524,libfuzzer,3607,900,5190,7990,9655,1,sqlite3_ossfuzz-IDX54
10525,afl,3559,840,5190,8182,5755,2,sqlite3_ossfuzz-IDX54
10526,eclipser,3530,900,5190,8085,11655,3,sqlite3_ossfuzz-IDX54
10527,entropic,3528,900,5190,8034,7655,4,sqlite3_ossfuzz-IDX54
10528,aflplusplus,3522,900,5190,7903,3755,5,sqlite3_ossfuzz-IDX54
10529,honggfuzz,3479,900,5190,7895,1755,6,sqlite3_ossfuzz-IDX54
10530,aflplusplus,224,660,227,7817,3756,1,sqlite3_ossfuzz-IDX55
10531,afl,224,720,227,7439,5756,2,sqlite3_ossfuzz-IDX55
10532,eclipser,224,780,227,7667,11656,3,sqlite3_ossfuzz-IDX55
10533,libfuzzer,223,300,227,7568,9656,4,sqlite3_ossfuzz-IDX55
10534,entropic,223,420,227,7452,7656,5,sqlite3_ossfuzz-IDX55
10535,honggfuzz,220,240,227,6848,1756,6,sqlite3_ossfuzz-IDX55
10536,honggfuzz,269,300,284,7008,1757,1,sqlite3_ossfuzz-IDX56
10537,afl,269,540,284,7538,5757,2,sqlite3_ossfuzz-IDX56
10538,eclipser,269,780,284,7619,11657,3,sqlite3_ossfuzz-IDX56
10539,entropic,269,780,284,7030,7657,4,sqlite3_ossfuzz-IDX56
10540,aflplusplus,262,720,284,7128,3757,5,sqlite3_ossfuzz-IDX56
10541,libfuzzer,84,600,284,6126,9657,6,sqlite3_ossfuzz-IDX56
10542,entropic,149,780,159,7972,7658,1,sqlite3_ossfuzz-IDX57
10543,afl,147,600,159,7889,5758,2,sqlite3_ossfuzz-IDX57
10544,eclipser,139,540,159,7503,11658,3,sqlite3_ossfuzz-IDX57
10545,aflplusplus,137,840,159,7049,3758,4,sqlite3_ossfuzz-IDX57
10546,honggfuzz,135,900,159,7120,1758,5,sqlite3_ossfuzz-IDX57
10547,libfuzzer,93,840,159,6170,9658,6,sqlite3_ossfuzz-IDX57
10548,honggfuzz,141,600,220,9765,1759,1,sqlite3_ossfuzz-IDX58
10549,afl,131,660,220,9235,5759,2,sqlite3_ossfuzz-IDX58
10550,entropic,131,660,220,9073,7659,3,sqlite3_ossfuzz-IDX58
10551,aflplusplus,128,480,220,9002,3759,4,sqlite3_ossfuzz-IDX58
10552,eclipser,125,600,220,9269,11659,5,sqlite3_ossfuzz-IDX58
10553,libfuzzer,109,600,220,8974,9659,6,sqlite3_ossfuzz-IDX58
10554,afl,2552,360,3092,7426,5760,1,sqlite3_ossfuzz-IDX59
10555,honggfuzz,2547,480,3092,7196,1760,2,sqlite3_ossfuzz-IDX59
10556,entropic,2536,660,3092,7426,7660,3,sqlite3_ossfuzz-IDX59
10557,libfuzzer,2518,480,3092,7209,9660,4,sqlite3_ossfuzz-IDX59
10558,eclipser,2518,900,3092,7352,11660,5,sqlite3_ossfuzz-IDX59
10559,aflplusplus,2517,840,3092,7415,3760,6,sqlite3_ossfuzz-IDX59
10560,afl,3002,840,3763,7632,5761,1,sqlite3_ossfuzz-IDX60
10561,aflplusplus,2972,900,3763,7925,3761,2,sqlite3_ossfuzz-IDX60
10562,honggfuzz,2909,900,3763,7092,1761,3,sqlite3_ossfuzz-IDX60
10563,entropic,2886,900,3763,7249,7661,4,sqlite3_ossfuzz-IDX60
10564,eclipser,2878,660,3763,7032,11661,5,sqlite3_ossfuzz-IDX60
10565,libfuzzer,2876,600,3763,7211,9661,6,sqlite3_ossfuzz-IDX60
10566,entropic,96,660,124,9581,7662,1,sqlite3_ossfuzz-IDX61
10567,honggfuzz,93,480,124,9982,1762,2,sqlite3_ossfuzz-IDX61
10568,aflplusplus,89,660,124,9388,3762,3,sqlite3_ossfuzz-IDX61
10569,libfuzzer,87,240,124,9310,9662,4,sqlite3_ossfuzz-IDX61
10570,afl,83,480,124,9300,5762,5,sqlite3_ossfuzz-IDX61
10571,eclipser,79,480,124,8761,11662,6,sqlite3_ossfuzz-IDX61
10572,afl,791,360,831,7449,5763,1,sqlite3_ossfuzz-IDX62
10573,entropic,786,840,831,7360,7663,2,sqlite3_ossfuzz-IDX62
10574,aflplusplus,783,840,831,5953,3763,3,sqlite3_ossfuzz-IDX62
10575,libfuzzer,780,840,831,7086,9663,4,sqlite3_ossfuzz-IDX62
10576,eclipser,778,540,831,7228,11663,5,sqlite3_ossfuzz-IDX62
10577,honggfuzz,777,420,831,7250,1763,6,sqlite3_ossfuzz-IDX62
10578,afl,2401,900,2771,8138,5764,1,sqlite3_ossfuzz-IDX63
10579,libfuzzer,2394,840,2771,7554,9664,2,sqlite3_ossfuzz-IDX63
10580,entropic,2389,540,2771,7358,7664,3,sqlite3_ossfuzz-IDX63
10581,eclipser,2385,420,2771,7202,11664,4,sqlite3_ossfuzz-IDX63
10582,aflplusplus,2374,840,2771,7581,3764,5,sqlite3_ossfuzz-IDX63
10583,honggfuzz,2351,360,2771,7151,1764,6,sqlite3_ossfuzz-IDX63
10584,afl,145,900,158,7114,5765,1,sqlite3_ossfuzz-IDX64
10585,aflplusplus,144,720,158,7615,3765,2,sqlite3_ossfuzz-IDX64
10586,entropic,142,660,158,7474,7665,3,sqlite3_ossfuzz-IDX64
10587,eclipser,139,900,158,7941,11665,4,sqlite3_ossfuzz-IDX64
10588,honggfuzz,134,900,158,7407,1765,5,sqlite3_ossfuzz-IDX64
10589,libfuzzer,133,360,158,6520,9665,6,sqlite3_ossfuzz-IDX64
10590,libfuzzer,285,360,285,7711,9666,1,sqlite3_ossfuzz-IDX65
10591,aflplusplus,285,480,285,7035,3766,2,sqlite3_ossfuzz-IDX65
10592,eclipser,285,840,285,7883,11666,3,sqlite3_ossfuzz-IDX65
10593,entropic,283,900,285,8033,7666,4,sqlite3_ossfuzz-IDX65
10594,honggfuzz,277,120,285,7041,1766,5,sqlite3_ossfuzz-IDX65
10595,afl,277,360,285,7965,5766,6,sqlite3_ossfuzz-IDX65
10596,honggfuzz,2018,900,2300,9583,1767,1,sqlite3_ossfuzz-IDX66
10597,eclipser,1651,900,2300,9155,11667,2,sqlite3_ossfuzz-IDX66
10598,afl,1608,900,2300,9258,5767,3,sqlite3_ossfuzz-IDX66
10599,aflplusplus,1482,900,2300,7966,3767,4,sqlite3_ossfuzz-IDX66
10600,entropic,1193,840,2300,8408,7667,5,sqlite3_ossfuzz-IDX66
10601,libfuzzer,1095,780,2300,7221,9667,6,sqlite3_ossfuzz-IDX66
10602,libfuzzer,2787,900,2902,7683,9668,1,sqlite3_ossfuzz-IDX67
10603,honggfuzz,2779,840,2902,7362,1768,2,sqlite3_ossfuzz-IDX67
10604,entropic,2778,780,2902,7579,7668,3,sqlite3_ossfuzz-IDX67
10605,afl,2772,360,2902,7363,5768,4,sqlite3_ossfuzz-IDX67
10606,aflplusplus,2757,900,2902,7591,3768,5,sqlite3_ossfuzz-IDX67
10607,eclipser,2753,720,2902,7486,11668,6,sqlite3_ossfuzz-IDX67
10608,libfuzzer,3982,900,5527,7517,9669,1,sqlite3_ossfuzz-IDX68
10609,afl,3964,900,5527,8007,5769,2,sqlite3_ossfuzz-IDX68
10610,entropic,3893,840,5527,7757,7669,3,sqlite3_ossfuzz-IDX68
10611,honggfuzz,3834,840,5527,7598,1769,4,sqlite3_ossfuzz-IDX68
10612,eclipser,3712,840,5527,7281,11669,5,sqlite3_ossfuzz-IDX68
10613,aflplusplus,3511,900,5527,6180,3769,6,sqlite3_ossfuzz-IDX68
10614,eclipser,3376,900,5461,7959,11670,1,sqlite3_ossfuzz-IDX69
10615,entropic,3272,780,5461,7626,7670,2,sqlite3_ossfuzz-IDX69
10616,libfuzzer,3196,720,5461,7548,9670,3,sqlite3_ossfuzz-IDX69
10617,afl,3168,840,5461,7594,5770,4,sqlite3_ossfuzz-IDX69
10618,aflplusplus,3074,720,5461,7327,3770,5,sqlite3_ossfuzz-IDX69
10619,honggfuzz,3050,900,5461,7250,1770,6,sqlite3_ossfuzz-IDX69
10620,honggfuzz,109,120,109,8562,1771,1,sqlite3_ossfuzz-IDX70
10621,afl,109,240,109,9022,5771,2,sqlite3_ossfuzz-IDX70
10622,aflplusplus,109,240,109,8071,3771,3,sqlite3_ossfuzz-IDX70
10623,eclipser,109,300,109,8565,11671,4,sqlite3_ossfuzz-IDX70
10624,entropic,109,780,109,9134,7671,5,sqlite3_ossfuzz-IDX70
10625,libfuzzer,105,60,109,7916,9671,6,sqlite3_ossfuzz-IDX70
10626,eclipser,1079,840,1086,7900,11672,1,sqlite3_ossfuzz-IDX71
10627,entropic,1064,660,1086,7560,7672,2,sqlite3_ossfuzz-IDX71
10628,honggfuzz,1058,840,1086,8464,1772,3,sqlite3_ossfuzz-IDX71
10629,afl,1046,840,1086,7350,5772,4,sqlite3_ossfuzz-IDX71
10630,libfuzzer,1041,900,1086,7458,9672,5,sqlite3_ossfuzz-IDX71
10631,aflplusplus,958,900,1086,5654,3772,6,sqlite3_ossfuzz-IDX71
10632,aflplusplus,3881,900,5458,8115,3773,1,sqlite3_ossfuzz-IDX72
10633,afl,3843,900,5458,7766,5773,2,sqlite3_ossfuzz-IDX72
10634,entropic,3836,900,5458,7770,7673,3,sqlite3_ossfuzz-IDX72
10635,libfuzzer,3652,900,5458,7521,9673,4,sqlite3_ossfuzz-IDX72
10636,eclipser,3647,840,5458,7451,11673,5,sqlite3_ossfuzz-IDX72
10637,honggfuzz,3586,780,5458,7125,1773,6,sqlite3_ossfuzz-IDX72
10638,aflplusplus,503,840,573,9136,3774,1,sqlite3_ossfuzz-IDX73
10639,honggfuzz,498,720,573,9290,1774,2,sqlite3_ossfuzz-IDX73
10640,eclipser,473,900,573,9289,11674,3,sqlite3_ossfuzz-IDX73
10641,afl,464,780,573,9332,5774,4,sqlite3_ossfuzz-IDX73
10642,libfuzzer,417,900,573,8333,9674,5,sqlite3_ossfuzz-IDX73
10643,entropic,199,720,573,8421,7674,6,sqlite3_ossfuzz-IDX73
10644,eclipser,1948,840,2859,7902,11675,1,sqlite3_ossfuzz-IDX74
10645,afl,1942,900,2859,7851,5775,2,sqlite3_ossfuzz-IDX74
10646,entropic,1925,840,2859,7812,7675,3,sqlite3_ossfuzz-IDX74
10647,aflplusplus,1881,660,2859,7453,3775,4,sqlite3_ossfuzz-IDX74
10648,libfuzzer,1873,840,2859,7539,9675,5,sqlite3_ossfuzz-IDX74
10649,honggfuzz,1864,900,2859,7419,1775,6,sqlite3_ossfuzz-IDX74
10650,eclipser,2925,720,2952,7375,11676,1,sqlite3_ossfuzz-IDX75
10651,libfuzzer,2924,120,2952,6744,9676,2,sqlite3_ossfuzz-IDX75
10652,aflplusplus,2924,180,2952,6933,3776,3,sqlite3_ossfuzz-IDX75
10653,honggfuzz,2924,240,2952,6801,1776,4,sqlite3_ossfuzz-IDX75
10654,entropic,2924,480,2952,7120,7676,5,sqlite3_ossfuzz-IDX75
10655,afl,2923,120,2952,6706,5776,6,sqlite3_ossfuzz-IDX75
10656,entropic,50,360,53,6569,7677,1,sqlite3_ossfuzz-IDX76
10657,honggfuzz,50,720,53,6624,1777,2,sqlite3_ossfuzz-IDX76
10658,afl,49,900,53,6627,5777,3,sqlite3_ossfuzz-IDX76
10659,aflplusplus,43,60,53,5634,3777,4,sqlite3_ossfuzz-IDX76
10660,eclipser,43,60,53,5622,11677,5,sqlite3_ossfuzz-IDX76
10661,libfuzzer,43,360,53,5784,9677,6,sqlite3_ossfuzz-IDX76
10662,entropic,598,660,819,9444,7678,1,sqlite3_ossfuzz-IDX77
10663,afl,594,840,819,9930,5778,2,sqlite3_ossfuzz-IDX77
10664,honggfuzz,585,600,819,9963,1778,3,sqlite3_ossfuzz-IDX77
10665,eclipser,576,900,819,9567,11678,4,sqlite3_ossfuzz-IDX77
10666,aflplusplus,266,900,819,9261,3778,5,sqlite3_ossfuzz-IDX77
10667,libfuzzer,213,900,819,9256,9678,6,sqlite3_ossfuzz-IDX77
10668,eclipser,3309,900,3556,7385,11679,1,sqlite3_ossfuzz-IDX78
10669,afl,3303,660,3556,7535,5779,2,sqlite3_ossfuzz-IDX78
10670,entropic,3279,840,3556,7347,7679,3,sqlite3_ossfuzz-IDX78
10671,libfuzzer,3273,660,3556,7113,9679,4,sqlite3_ossfuzz-IDX78
10672,honggfuzz,3265,540,3556,7173,1779,5,sqlite3_ossfuzz-IDX78
10673,aflplusplus,2858,900,3556,5014,3779,6,sqlite3_ossfuzz-IDX78
10674,afl,1031,600,1032,7563,5780,1,sqlite3_ossfuzz-IDX79
10675,honggfuzz,1030,360,1032,7015,1780,2,sqlite3_ossfuzz-IDX79
10676,eclipser,1030,420,1032,7340,11680,3,sqlite3_ossfuzz-IDX79
10677,entropic,1029,840,1032,7406,7680,4,sqlite3_ossfuzz-IDX79
10678,libfuzzer,1023,720,1032,7003,9680,5,sqlite3_ossfuzz-IDX79
10679,aflplusplus,985,900,1032,6057,3780,6,sqlite3_ossfuzz-IDX79
10680,eclipser,3053,900,4535,7742,11681,1,sqlite3_ossfuzz-IDX80
10681,aflplusplus,2968,600,4535,7630,3781,2,sqlite3_ossfuzz-IDX80
10682,libfuzzer,2936,840,4535,7630,9681,3,sqlite3_ossfuzz-IDX80
10683,afl,2912,720,4535,7370,5781,4,sqlite3_ossfuzz-IDX80
10684,entropic,2902,900,4535,7611,7681,5,sqlite3_ossfuzz-IDX80
10685,honggfuzz,2895,840,4535,7305,1781,6,sqlite3_ossfuzz-IDX80
10686,entropic,85,900,145,9864,7682,1,sqlite3_ossfuzz-IDX81
10687,eclipser,82,600,145,8925,11682,2,sqlite3_ossfuzz-IDX81
10688,aflplusplus,81,360,145,8895,3782,3,sqlite3_ossfuzz-IDX81
10689,honggfuzz,77,720,145,9613,1782,4,sqlite3_ossfuzz-IDX81
10690,afl,75,300,145,8898,5782,5,sqlite3_ossfuzz-IDX81
10691,libfuzzer,72,480,145,9299,9682,6,sqlite3_ossfuzz-IDX81
10692,aflplusplus,3193,600,3398,7966,3783,1,sqlite3_ossfuzz-IDX82
10693,libfuzzer,3175,120,3398,7426,9683,2,sqlite3_ossfuzz-IDX82
10694,honggfuzz,3174,600,3398,7766,1783,3,sqlite3_ossfuzz-IDX82
10695,afl,3159,600,3398,8005,5783,4,sqlite3_ossfuzz-IDX82
10696,entropic,3158,480,3398,7778,7683,5,sqlite3_ossfuzz-IDX82
10697,eclipser,3157,720,3398,8049,11683,6,sqlite3_ossfuzz-IDX82
10698,honggfuzz,232,720,363,9424,1784,1,sqlite3_ossfuzz-IDX83
10699,entropic,193,840,363,8677,7684,2,sqlite3_ossfuzz-IDX83
10700,eclipser,184,720,363,8659,11684,3,sqlite3_ossfuzz-IDX83
10701,aflplusplus,182,480,363,8600,3784,4,sqlite3_ossfuzz-IDX83
10702,afl,174,900,363,8659,5784,5,sqlite3_ossfuzz-IDX83
10703,libfuzzer,166,720,363,8732,9684,6,sqlite3_ossfuzz-IDX83
10704,honggfuzz,4311,840,5357,8145,1785,1,sqlite3_ossfuzz-IDX84
10705,afl,3865,900,5357,7852,5785,2,sqlite3_ossfuzz-IDX84
10706,eclipser,3851,900,5357,7687,11685,3,sqlite3_ossfuzz-IDX84
10707,entropic,3848,840,5357,7541,7685,4,sqlite3_ossfuzz-IDX84
10708,libfuzzer,3745,840,5357,7030,9685,5,sqlite3_ossfuzz-IDX84
10709,aflplusplus,3465,780,5357,6157,3785,6,sqlite3_ossfuzz-IDX84
10710,libfuzzer,376,900,383,10006,9686,1,sqlite3_ossfuzz-IDX85
10711,honggfuzz,364,720,383,9561,1786,2,sqlite3_ossfuzz-IDX85
10712,afl,362,360,383,9255,5786,3,sqlite3_ossfuzz-IDX85
10713,eclipser,360,720,383,9249,11686,4,sqlite3_ossfuzz-IDX85
10714,aflplusplus,355,540,383,9156,3786,5,sqlite3_ossfuzz-IDX85
10715,entropic,216,600,383,9438,7686,6,sqlite3_ossfuzz-IDX85
10716,eclipser,621,780,622,7499,11687,1,sqlite3_ossfuzz-IDX86
10717,aflplusplus,620,420,622,7312,3787,2,sqlite3_ossfuzz-IDX86
10718,entropic,619,660,622,7607,7687,3,sqlite3_ossfuzz-IDX86
10719,honggfuzz,619,900,622,7289,1787,4,sqlite3_ossfuzz-IDX86
10720,libfuzzer,618,480,622,7563,9687,5,sqlite3_ossfuzz-IDX86
10721,afl,617,600,622,7454,5787,6,sqlite3_ossfuzz-IDX86
10722,entropic,163,840,228,8863,7688,1,sqlite3_ossfuzz-IDX87
10723,eclipser,159,720,228,9433,11688,2,sqlite3_ossfuzz-IDX87
10724,afl,155,480,228,9250,5788,3,sqlite3_ossfuzz-IDX87
10725,honggfuzz,155,540,228,9651,1788,4,sqlite3_ossfuzz-IDX87
10726,aflplusplus,117,780,228,8976,3788,5,sqlite3_ossfuzz-IDX87
10727,libfuzzer,116,900,228,8480,9688,6,sqlite3_ossfuzz-IDX87
10728,aflplusplus,3257,780,3665,8655,3789,1,sqlite3_ossfuzz-IDX88
10729,libfuzzer,3229,660,3665,7715,9689,2,sqlite3_ossfuzz-IDX88
10730,eclipser,3222,840,3665,8043,11689,3,sqlite3_ossfuzz-IDX88
10731,entropic,3217,660,3665,7795,7689,4,sqlite3_ossfuzz-IDX88
10732,honggfuzz,3212,900,3665,7682,1789,5,sqlite3_ossfuzz-IDX88
10733,afl,3168,480,3665,7374,5789,6,sqlite3_ossfuzz-IDX88
10734,aflplusplus,679,900,729,9626,3790,1,sqlite3_ossfuzz-IDX89
10735,eclipser,637,900,729,9363,11690,2,sqlite3_ossfuzz-IDX89
10736,honggfuzz,612,900,729,9790,1790,3,sqlite3_ossfuzz-IDX89
10737,afl,611,900,729,9290,5790,4,sqlite3_ossfuzz-IDX89
10738,libfuzzer,591,900,729,9353,9690,5,sqlite3_ossfuzz-IDX89
10739,entropic,498,900,729,9647,7690,6,sqlite3_ossfuzz-IDX89
10740,aflplusplus,3197,900,3944,7669,3791,1,sqlite3_ossfuzz-IDX90
10741,afl,3175,480,3944,7580,5791,2,sqlite3_ossfuzz-IDX90
10742,honggfuzz,3142,840,3944,7233,1791,3,sqlite3_ossfuzz-IDX90
10743,libfuzzer,3139,780,3944,7480,9691,4,sqlite3_ossfuzz-IDX90
10744,entropic,3125,900,3944,7447,7691,5,sqlite3_ossfuzz-IDX90
10745,eclipser,3099,600,3944,7231,11691,6,sqlite3_ossfuzz-IDX90
10746,afl,2972,780,4641,7594,5792,1,sqlite3_ossfuzz-IDX91
10747,aflplusplus,2951,840,4641,7592,3792,2,sqlite3_ossfuzz-IDX91
10748,eclipser,2915,900,4641,7701,11692,3,sqlite3_ossfuzz-IDX91
10749,libfuzzer,2875,780,4641,7504,9692,4,sqlite3_ossfuzz-IDX91
10750,entropic,2871,900,4641,7424,7692,5,sqlite3_ossfuzz-IDX91
10751,honggfuzz,2828,900,4641,7299,1792,6,sqlite3_ossfuzz-IDX91
10752,afl,3387,780,4127,8049,5793,1,sqlite3_ossfuzz-IDX92
10753,eclipser,3349,780,4127,7859,11693,2,sqlite3_ossfuzz-IDX92
10754,honggfuzz,3345,720,4127,7819,1793,3,sqlite3_ossfuzz-IDX92
10755,entropic,3323,660,4127,7673,7693,4,sqlite3_ossfuzz-IDX92
10756,aflplusplus,3196,780,4127,6840,3793,5,sqlite3_ossfuzz-IDX92
10757,libfuzzer,3194,840,4127,6877,9693,6,sqlite3_ossfuzz-IDX92
10758,afl,2877,780,4289,8027,5794,1,sqlite3_ossfuzz-IDX93
10759,libfuzzer,2836,840,4289,7802,9694,2,sqlite3_ossfuzz-IDX93
