,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
10335,afl,3583,780,6946,7427,5723,4,sqlite3_ossfuzz-IDX22
10336,entropic,3573,900,6946,7417,7723,5,sqlite3_ossfuzz-IDX22
10337,aflplusplus,3538,900,6946,7379,3723,6,sqlite3_ossfuzz-IDX22
10338,afl,3882,840,6624,8006,5724,1,sqlite3_ossfuzz-IDX23
10339,eclipser,3862,900,6624,7778,11724,2,sqlite3_ossfuzz-IDX23
10340,aflplusplus,3853,900,6624,7936,3724,3,sqlite3_ossfuzz-IDX23
10341,entropic,3842,900,6624,7711,7724,4,sqlite3_ossfuzz-IDX23
10342,libfuzzer,3825,840,6624,7673,9724,5,sqlite3_ossfuzz-IDX23
10343,honggfuzz,3567,900,6624,7323,1724,6,sqlite3_ossfuzz-IDX23
10344,afl,3994,900,6793,7523,5725,1,sqlite3_ossfuzz-IDX24
10345,libfuzzer,3969,900,6793,7659,9725,2,sqlite3_ossfuzz-IDX24
10346,aflplusplus,3958,840,6793,7691,3725,3,sqlite3_ossfuzz-IDX24
10347,entropic,3868,900,6793,7423,7725,4,sqlite3_ossfuzz-IDX24
10348,eclipser,3851,900,6793,7449,11725,5,sqlite3_ossfuzz-IDX24
10349,honggfuzz,3734,900,6793,7225,1725,6,sqlite3_ossfuzz-IDX24
10350,aflplusplus,4613,900,7461,8083,3726,1,sqlite3_ossfuzz-IDX25
10351,afl,4584,900,7461,8167,5726,2,sqlite3_ossfuzz-IDX25
10352,honggfuzz,4246,900,7461,7337,1726,3,sqlite3_ossfuzz-IDX25
10353,libfuzzer,4226,900,7461,7444,9726,4,sqlite3_ossfuzz-IDX25
10354,entropic,4207,900,7461,7398,7726,5,sqlite3_ossfuzz-IDX25
10355,eclipser,4157,900,7461,7190,11726,6,sqlite3_ossfuzz-IDX25
10356,aflplusplus,4219,900,7301,7925,3727,1,sqlite3_ossfuzz-IDX26
10357,eclipser,4203,900,7301,8056,11727,2,sqlite3_ossfuzz-IDX26
10358,afl,4170,840,7301,7912,5727,3,sqlite3_ossfuzz-IDX26
10359,libfuzzer,4076,660,7301,7765,9727,4,sqlite3_ossfuzz-IDX26
10360,entropic,4002,840,7301,7724,7727,5,sqlite3_ossfuzz-IDX26
10361,honggfuzz,3845,900,7301,7349,1727,6,sqlite3_ossfuzz-IDX26
10362,eclipser,1710,840,2661,9658,11728,1,sqlite3_ossfuzz-IDX27
10363,afl,1704,840,2661,9662,5728,2,sqlite3_ossfuzz-IDX27
10364,libfuzzer,1526,900,2661,9352,9728,3,sqlite3_ossfuzz-IDX27
10365,honggfuzz,1465,900,2661,9384,1728,4,sqlite3_ossfuzz-IDX27
10366,aflplusplus,1347,840,2661,8894,3728,5,sqlite3_ossfuzz-IDX27
10367,entropic,1107,840,2661,8954,7728,6,sqlite3_ossfuzz-IDX27
10368,honggfuzz,4882,900,7541,7865,1729,1,sqlite3_ossfuzz-IDX28
10369,entropic,4647,840,7541,7745,7729,2,sqlite3_ossfuzz-IDX28
10370,eclipser,4506,900,7541,7599,11729,3,sqlite3_ossfuzz-IDX28
10371,afl,4437,900,7541,7416,5729,4,sqlite3_ossfuzz-IDX28
10372,libfuzzer,4295,840,7541,7051,9729,5,sqlite3_ossfuzz-IDX28
10373,aflplusplus,3837,900,7541,6015,3729,6,sqlite3_ossfuzz-IDX28
10374,afl,3433,900,6090,8069,5730,1,sqlite3_ossfuzz-IDX29
10375,eclipser,3300,900,6090,7940,11730,2,sqlite3_ossfuzz-IDX29
10376,libfuzzer,3158,900,6090,7481,9730,3,sqlite3_ossfuzz-IDX29
10377,honggfuzz,3092,900,6090,7495,1730,4,sqlite3_ossfuzz-IDX29
10378,entropic,2949,840,6090,7335,7730,5,sqlite3_ossfuzz-IDX29
10379,aflplusplus,2709,900,6090,6642,3730,6,sqlite3_ossfuzz-IDX29
10380,afl,4032,900,6856,7579,5731,1,sqlite3_ossfuzz-IDX30
10381,eclipser,4022,900,6856,7566,11731,2,sqlite3_ossfuzz-IDX30
10382,libfuzzer,3956,900,6856,7562,9731,3,sqlite3_ossfuzz-IDX30
10383,aflplusplus,3927,900,6856,7497,3731,4,sqlite3_ossfuzz-IDX30
10384,honggfuzz,3884,900,6856,7290,1731,5,sqlite3_ossfuzz-IDX30
10385,entropic,3882,900,6856,7339,7731,6,sqlite3_ossfuzz-IDX30
10386,afl,3855,900,6702,7772,5732,1,sqlite3_ossfuzz-IDX31
10387,eclipser,3849,900,6702,7675,11732,2,sqlite3_ossfuzz-IDX31
10388,honggfuzz,3788,900,6702,7616,1732,3,sqlite3_ossfuzz-IDX31
10389,libfuzzer,3710,900,6702,7403,9732,4,sqlite3_ossfuzz-IDX31
10390,entropic,3669,900,6702,7608,7732,5,sqlite3_ossfuzz-IDX31
10391,aflplusplus,3081,900,6702,6348,3732,6,sqlite3_ossfuzz-IDX31
10392,entropic,4893,900,7450,7722,7733,1,sqlite3_ossfuzz-IDX32
10393,afl,4870,840,7450,7888,5733,2,sqlite3_ossfuzz-IDX32
10394,aflplusplus,4869,900,7450,7780,3733,3,sqlite3_ossfuzz-IDX32
10395,libfuzzer,4710,840,7450,7704,9733,4,sqlite3_ossfuzz-IDX32
10396,honggfuzz,4672,900,7450,7526,1733,5,sqlite3_ossfuzz-IDX32
10397,eclipser,4614,900,7450,7532,11733,6,sqlite3_ossfuzz-IDX32
10398,honggfuzz,1680,840,2998,9829,1734,1,sqlite3_ossfuzz-IDX33
10399,libfuzzer,1675,840,2998,9811,9734,2,sqlite3_ossfuzz-IDX33
10400,afl,1633,900,2998,9596,5734,3,sqlite3_ossfuzz-IDX33
10401,eclipser,1590,900,2998,9456,11734,4,sqlite3_ossfuzz-IDX33
10402,aflplusplus,1510,840,2998,9046,3734,5,sqlite3_ossfuzz-IDX33
10403,entropic,1191,900,2998,9248,7734,6,sqlite3_ossfuzz-IDX33
10404,honggfuzz,1774,900,2522,9805,1735,1,sqlite3_ossfuzz-IDX34
10405,afl,1714,780,2522,9807,5735,2,sqlite3_ossfuzz-IDX34
10406,eclipser,1499,840,2522,9398,11735,3,sqlite3_ossfuzz-IDX34
10407,entropic,1451,840,2522,9358,7735,4,sqlite3_ossfuzz-IDX34
10408,aflplusplus,1410,900,2522,9400,3735,5,sqlite3_ossfuzz-IDX34
10409,libfuzzer,1276,900,2522,9287,9735,6,sqlite3_ossfuzz-IDX34
10410,entropic,2164,900,4473,8534,7736,1,sqlite3_ossfuzz-IDX35
10411,honggfuzz,2048,900,4473,8358,1736,2,sqlite3_ossfuzz-IDX35
10412,eclipser,1365,900,4473,6841,11736,3,sqlite3_ossfuzz-IDX35
10413,afl,1226,840,4473,6674,5736,4,sqlite3_ossfuzz-IDX35
10414,libfuzzer,584,900,4473,5923,9736,5,sqlite3_ossfuzz-IDX35
10415,aflplusplus,448,660,4473,5711,3736,6,sqlite3_ossfuzz-IDX35
10416,afl,4066,900,6913,8250,5737,1,sqlite3_ossfuzz-IDX36
10417,eclipser,3926,840,6913,7976,11737,2,sqlite3_ossfuzz-IDX36
10418,honggfuzz,3875,900,6913,8017,1737,3,sqlite3_ossfuzz-IDX36
10419,entropic,3866,840,6913,7825,7737,4,sqlite3_ossfuzz-IDX36
10420,libfuzzer,3863,840,6913,7773,9737,5,sqlite3_ossfuzz-IDX36
10421,aflplusplus,3851,900,6913,7696,3737,6,sqlite3_ossfuzz-IDX36
10422,afl,4585,780,7279,8089,5738,1,sqlite3_ossfuzz-IDX37
10423,eclipser,4081,900,7279,7242,11738,2,sqlite3_ossfuzz-IDX37
10424,libfuzzer,4074,900,7279,7140,9738,3,sqlite3_ossfuzz-IDX37
10425,entropic,4071,900,7279,7167,7738,4,sqlite3_ossfuzz-IDX37
10426,honggfuzz,4051,900,7279,7198,1738,5,sqlite3_ossfuzz-IDX37
10427,aflplusplus,3294,900,7279,5294,3738,6,sqlite3_ossfuzz-IDX37
10428,eclipser,3417,900,6223,7866,11739,1,sqlite3_ossfuzz-IDX38
10429,afl,3257,840,6223,7766,5739,2,sqlite3_ossfuzz-IDX38
10430,entropic,3228,900,6223,7592,7739,3,sqlite3_ossfuzz-IDX38
10431,honggfuzz,3212,900,6223,7576,1739,4,sqlite3_ossfuzz-IDX38
10432,aflplusplus,3204,900,6223,7489,3739,5,sqlite3_ossfuzz-IDX38
10433,libfuzzer,3203,900,6223,7534,9739,6,sqlite3_ossfuzz-IDX38
10434,honggfuzz,1453,900,3722,8267,1740,1,sqlite3_ossfuzz-IDX39
10435,libfuzzer,1312,900,3722,7755,9740,2,sqlite3_ossfuzz-IDX39
10436,afl,1284,900,3722,8089,5740,3,sqlite3_ossfuzz-IDX39
10437,entropic,1232,900,3722,8039,7740,4,sqlite3_ossfuzz-IDX39
10438,eclipser,1227,840,3722,7792,11740,5,sqlite3_ossfuzz-IDX39
10439,aflplusplus,670,840,3722,6572,3740,6,sqlite3_ossfuzz-IDX39
10440,honggfuzz,2384,900,3511,9829,1741,1,sqlite3_ossfuzz-IDX40
10441,eclipser,2351,900,3511,9583,11741,2,sqlite3_ossfuzz-IDX40
10442,afl,2291,900,3511,9566,5741,3,sqlite3_ossfuzz-IDX40
10443,libfuzzer,1904,840,3511,8906,9741,4,sqlite3_ossfuzz-IDX40
10444,aflplusplus,1822,720,3511,8778,3741,5,sqlite3_ossfuzz-IDX40
10445,entropic,1152,900,3511,8343,7741,6,sqlite3_ossfuzz-IDX40
10446,honggfuzz,3112,900,5314,8354,1742,1,sqlite3_ossfuzz-IDX41
10447,eclipser,2920,900,5314,8155,11742,2,sqlite3_ossfuzz-IDX41
10448,entropic,2904,900,5314,8061,7742,3,sqlite3_ossfuzz-IDX41
10449,afl,2814,900,5314,7784,5742,4,sqlite3_ossfuzz-IDX41
10450,aflplusplus,2772,900,5314,7604,3742,5,sqlite3_ossfuzz-IDX41
10451,libfuzzer,2681,900,5314,7518,9742,6,sqlite3_ossfuzz-IDX41
10452,honggfuzz,1400,900,2139,9836,1743,1,sqlite3_ossfuzz-IDX42
10453,afl,1345,900,2139,9389,5743,2,sqlite3_ossfuzz-IDX42
10454,aflplusplus,1329,780,2139,9193,3743,3,sqlite3_ossfuzz-IDX42
10455,eclipser,1276,900,2139,9433,11743,4,sqlite3_ossfuzz-IDX42
10456,entropic,1154,840,2139,9530,7743,5,sqlite3_ossfuzz-IDX42
10457,libfuzzer,1100,900,2139,8933,9743,6,sqlite3_ossfuzz-IDX42
10458,afl,4551,900,6227,8954,5744,1,sqlite3_ossfuzz-IDX43
10459,eclipser,4318,900,6227,8374,11744,2,sqlite3_ossfuzz-IDX43
10460,honggfuzz,4090,900,6227,8348,1744,3,sqlite3_ossfuzz-IDX43
10461,aflplusplus,3945,900,6227,7862,3744,4,sqlite3_ossfuzz-IDX43
10462,entropic,3388,840,6227,7925,7744,5,sqlite3_ossfuzz-IDX43
10463,libfuzzer,3333,840,6227,7520,9744,6,sqlite3_ossfuzz-IDX43
10464,aflplusplus,4071,900,6800,8068,3745,1,sqlite3_ossfuzz-IDX44
10465,libfuzzer,4039,900,6800,7890,9745,2,sqlite3_ossfuzz-IDX44
10466,entropic,3915,840,6800,7582,7745,3,sqlite3_ossfuzz-IDX44
10467,honggfuzz,3826,900,6800,7460,1745,4,sqlite3_ossfuzz-IDX44
10468,eclipser,3646,780,6800,7188,11745,5,sqlite3_ossfuzz-IDX44
10469,afl,3620,900,6800,7194,5745,6,sqlite3_ossfuzz-IDX44
10470,entropic,4217,900,7403,7386,7746,1,sqlite3_ossfuzz-IDX45
10471,honggfuzz,4161,900,7403,7255,1746,2,sqlite3_ossfuzz-IDX45
10472,afl,3828,720,7403,6265,5746,3,sqlite3_ossfuzz-IDX45
10473,eclipser,3701,780,7403,6097,11746,4,sqlite3_ossfuzz-IDX45
10474,libfuzzer,2775,840,7403,5019,9746,5,sqlite3_ossfuzz-IDX45
10475,aflplusplus,111,600,7403,2237,3746,6,sqlite3_ossfuzz-IDX45
10476,entropic,1158,900,2246,9684,7747,1,sqlite3_ossfuzz-IDX46
10477,afl,1044,900,2246,9086,5747,2,sqlite3_ossfuzz-IDX46
10478,honggfuzz,925,900,2246,9634,1747,3,sqlite3_ossfuzz-IDX46
10479,eclipser,597,900,2246,8557,11747,4,sqlite3_ossfuzz-IDX46
10480,libfuzzer,576,900,2246,8545,9747,5,sqlite3_ossfuzz-IDX46
10481,aflplusplus,397,900,2246,8097,3747,6,sqlite3_ossfuzz-IDX46
10482,afl,3191,900,5753,7585,5748,1,sqlite3_ossfuzz-IDX47
10483,entropic,3120,900,5753,7507,7748,2,sqlite3_ossfuzz-IDX47
10484,aflplusplus,3065,840,5753,7504,3748,3,sqlite3_ossfuzz-IDX47
10485,honggfuzz,2977,900,5753,7330,1748,4,sqlite3_ossfuzz-IDX47
10486,eclipser,2964,900,5753,7194,11748,5,sqlite3_ossfuzz-IDX47
10487,libfuzzer,2691,900,5753,6560,9748,6,sqlite3_ossfuzz-IDX47
10488,eclipser,4096,900,7024,7828,11749,1,sqlite3_ossfuzz-IDX48
10489,entropic,4054,900,7024,7759,7749,2,sqlite3_ossfuzz-IDX48
10490,aflplusplus,3959,840,7024,7707,3749,3,sqlite3_ossfuzz-IDX48
10491,libfuzzer,3781,900,7024,7548,9749,4,sqlite3_ossfuzz-IDX48
10492,afl,3776,840,7024,7413,5749,5,sqlite3_ossfuzz-IDX48
10493,honggfuzz,3667,900,7024,7224,1749,6,sqlite3_ossfuzz-IDX48
10494,eclipser,4351,900,7220,7924,11750,1,sqlite3_ossfuzz-IDX49
10495,libfuzzer,4214,900,7220,7844,9750,2,sqlite3_ossfuzz-IDX49
10496,afl,4197,780,7220,7870,5750,3,sqlite3_ossfuzz-IDX49
10497,honggfuzz,4146,900,7220,7750,1750,4,sqlite3_ossfuzz-IDX49
10498,aflplusplus,4137,900,7220,7817,3750,5,sqlite3_ossfuzz-IDX49
10499,entropic,4133,900,7220,7759,7750,6,sqlite3_ossfuzz-IDX49
10500,aflplusplus,4232,900,7105,7781,3751,1,sqlite3_ossfuzz-IDX50
10501,eclipser,4007,840,7105,7626,11751,2,sqlite3_ossfuzz-IDX50
10502,entropic,3928,900,7105,7600,7751,3,sqlite3_ossfuzz-IDX50
10503,libfuzzer,3922,900,7105,7584,9751,4,sqlite3_ossfuzz-IDX50
10504,honggfuzz,3887,900,7105,7379,1751,5,sqlite3_ossfuzz-IDX50
10505,afl,3733,900,7105,7009,5751,6,sqlite3_ossfuzz-IDX50
10506,aflplusplus,4065,840,6945,7984,3752,1,sqlite3_ossfuzz-IDX51
10507,libfuzzer,3996,900,6945,7788,9752,2,sqlite3_ossfuzz-IDX51
10508,entropic,3995,900,6945,7640,7752,3,sqlite3_ossfuzz-IDX51
10509,eclipser,3836,900,6945,7465,11752,4,sqlite3_ossfuzz-IDX51
10510,honggfuzz,3790,900,6945,7335,1752,5,sqlite3_ossfuzz-IDX51
10511,afl,3762,900,6945,7388,5752,6,sqlite3_ossfuzz-IDX51
10512,afl,1393,840,2368,9755,5753,1,sqlite3_ossfuzz-IDX52
10513,honggfuzz,1381,840,2368,9680,1753,2,sqlite3_ossfuzz-IDX52
10514,eclipser,1371,900,2368,9510,11753,3,sqlite3_ossfuzz-IDX52
10515,aflplusplus,1078,900,2368,8987,3753,4,sqlite3_ossfuzz-IDX52
10516,entropic,1057,900,2368,8968,7753,5,sqlite3_ossfuzz-IDX52
10517,libfuzzer,998,840,2368,8834,9753,6,sqlite3_ossfuzz-IDX52
10518,aflplusplus,4382,900,7091,8172,3754,1,sqlite3_ossfuzz-IDX53
10519,eclipser,4206,900,7091,7797,11754,2,sqlite3_ossfuzz-IDX53
10520,libfuzzer,4189,840,7091,7826,9754,3,sqlite3_ossfuzz-IDX53
10521,afl,4135,900,7091,7730,5754,4,sqlite3_ossfuzz-IDX53
10522,entropic,4116,840,7091,7692,7754,5,sqlite3_ossfuzz-IDX53
10523,honggfuzz,3913,840,7091,7340,1754,6,sqlite3_ossfuzz-IDX53
10524,honggfuzz,1324,780,2044,9909,1755,1,sqlite3_ossfuzz-IDX54
10525,afl,1253,900,2044,9538,5755,2,sqlite3_ossfuzz-IDX54
10526,eclipser,1181,900,2044,9514,11755,3,sqlite3_ossfuzz-IDX54
10527,libfuzzer,1161,900,2044,9517,9755,4,sqlite3_ossfuzz-IDX54
10528,entropic,1042,900,2044,9434,7755,5,sqlite3_ossfuzz-IDX54
10529,aflplusplus,848,840,2044,8920,3755,6,sqlite3_ossfuzz-IDX54
10530,eclipser,4384,780,7248,7984,11756,1,sqlite3_ossfuzz-IDX55
10531,aflplusplus,4365,900,7248,7919,3756,2,sqlite3_ossfuzz-IDX55
10532,libfuzzer,4094,780,7248,7768,9756,3,sqlite3_ossfuzz-IDX55
10533,entropic,4039,900,7248,7517,7756,4,sqlite3_ossfuzz-IDX55
10534,afl,3957,840,7248,7364,5756,5,sqlite3_ossfuzz-IDX55
10535,honggfuzz,3931,900,7248,7235,1756,6,sqlite3_ossfuzz-IDX55
10536,eclipser,2868,900,4119,9468,11757,1,sqlite3_ossfuzz-IDX56
10537,honggfuzz,2693,900,4119,9337,1757,2,sqlite3_ossfuzz-IDX56
10538,aflplusplus,2570,900,4119,8500,3757,3,sqlite3_ossfuzz-IDX56
10539,entropic,2562,900,4119,8837,7757,4,sqlite3_ossfuzz-IDX56
10540,afl,2349,900,4119,8739,5757,5,sqlite3_ossfuzz-IDX56
10541,libfuzzer,1611,600,4119,7705,9757,6,sqlite3_ossfuzz-IDX56
10542,afl,5354,900,7896,8616,5758,1,sqlite3_ossfuzz-IDX57
10543,eclipser,5054,780,7896,7854,11758,2,sqlite3_ossfuzz-IDX57
10544,entropic,4722,840,7896,7494,7758,3,sqlite3_ossfuzz-IDX57
10545,honggfuzz,4687,900,7896,7510,1758,4,sqlite3_ossfuzz-IDX57
10546,aflplusplus,4282,900,7896,6684,3758,5,sqlite3_ossfuzz-IDX57
10547,libfuzzer,4244,900,7896,6912,9758,6,sqlite3_ossfuzz-IDX57
10548,eclipser,3497,840,6136,8169,11759,1,sqlite3_ossfuzz-IDX58
10549,aflplusplus,3250,900,6136,7497,3759,2,sqlite3_ossfuzz-IDX58
10550,libfuzzer,3203,900,6136,7528,9759,3,sqlite3_ossfuzz-IDX58
10551,entropic,3134,840,6136,7263,7759,4,sqlite3_ossfuzz-IDX58
10552,honggfuzz,3084,840,6136,7183,1759,5,sqlite3_ossfuzz-IDX58
10553,afl,2987,900,6136,6855,5759,6,sqlite3_ossfuzz-IDX58
10554,eclipser,1191,900,1967,9350,11760,1,sqlite3_ossfuzz-IDX59
10555,honggfuzz,1141,900,1967,9658,1760,2,sqlite3_ossfuzz-IDX59
10556,entropic,1001,900,1967,9369,7760,3,sqlite3_ossfuzz-IDX59
10557,afl,665,900,1967,8640,5760,4,sqlite3_ossfuzz-IDX59
10558,libfuzzer,598,900,1967,8695,9760,5,sqlite3_ossfuzz-IDX59
10559,aflplusplus,540,900,1967,8237,3760,6,sqlite3_ossfuzz-IDX59
10560,aflplusplus,4124,900,6660,8090,3761,1,sqlite3_ossfuzz-IDX60
10561,honggfuzz,3941,840,6660,7605,1761,2,sqlite3_ossfuzz-IDX60
10562,entropic,3924,840,6660,7726,7761,3,sqlite3_ossfuzz-IDX60
10563,libfuzzer,3759,900,6660,7563,9761,4,sqlite3_ossfuzz-IDX60
10564,afl,3733,900,6660,7391,5761,5,sqlite3_ossfuzz-IDX60
10565,eclipser,3700,840,6660,7348,11761,6,sqlite3_ossfuzz-IDX60
10566,honggfuzz,1073,900,1903,9842,1762,1,sqlite3_ossfuzz-IDX61
10567,afl,1038,840,1903,9834,5762,2,sqlite3_ossfuzz-IDX61
10568,eclipser,965,900,1903,9354,11762,3,sqlite3_ossfuzz-IDX61
10569,aflplusplus,952,900,1903,9376,3762,4,sqlite3_ossfuzz-IDX61
10570,libfuzzer,925,900,1903,9326,9762,5,sqlite3_ossfuzz-IDX61
10571,entropic,805,900,1903,9181,7762,6,sqlite3_ossfuzz-IDX61
10572,aflplusplus,4917,900,7736,7901,3763,1,sqlite3_ossfuzz-IDX62
10573,eclipser,4903,840,7736,7895,11763,2,sqlite3_ossfuzz-IDX62
10574,entropic,4831,900,7736,7799,7763,3,sqlite3_ossfuzz-IDX62
10575,honggfuzz,4681,900,7736,7585,1763,4,sqlite3_ossfuzz-IDX62
10576,libfuzzer,4626,900,7736,7592,9763,5,sqlite3_ossfuzz-IDX62
10577,afl,4595,720,7736,7420,5763,6,sqlite3_ossfuzz-IDX62
10578,aflplusplus,4604,900,7458,7730,3764,1,sqlite3_ossfuzz-IDX63
10579,libfuzzer,4418,900,7458,7613,9764,2,sqlite3_ossfuzz-IDX63
10580,entropic,4359,780,7458,7447,7764,3,sqlite3_ossfuzz-IDX63
10581,eclipser,4353,900,7458,7460,11764,4,sqlite3_ossfuzz-IDX63
10582,afl,4338,900,7458,7451,5764,5,sqlite3_ossfuzz-IDX63
10583,honggfuzz,4216,840,7458,7229,1764,6,sqlite3_ossfuzz-IDX63
10584,entropic,1991,900,4289,8194,7765,1,sqlite3_ossfuzz-IDX64
10585,honggfuzz,1776,900,4289,7870,1765,2,sqlite3_ossfuzz-IDX64
10586,afl,1073,900,4289,6562,5765,3,sqlite3_ossfuzz-IDX64
10587,eclipser,1021,900,4289,6468,11765,4,sqlite3_ossfuzz-IDX64
10588,libfuzzer,440,780,4289,5791,9765,5,sqlite3_ossfuzz-IDX64
10589,aflplusplus,412,900,4289,5733,3765,6,sqlite3_ossfuzz-IDX64
10590,eclipser,3178,780,5615,8078,11766,1,sqlite3_ossfuzz-IDX65
10591,honggfuzz,2817,840,5615,7671,1766,2,sqlite3_ossfuzz-IDX65
10592,afl,2688,900,5615,7427,5766,3,sqlite3_ossfuzz-IDX65
10593,entropic,2636,840,5615,7148,7766,4,sqlite3_ossfuzz-IDX65
10594,aflplusplus,2620,900,5615,7320,3766,5,sqlite3_ossfuzz-IDX65
10595,libfuzzer,2442,900,5615,6895,9766,6,sqlite3_ossfuzz-IDX65
10596,eclipser,3701,900,6326,8329,11767,1,sqlite3_ossfuzz-IDX66
10597,afl,3644,780,6326,8179,5767,2,sqlite3_ossfuzz-IDX66
10598,entropic,3146,900,6326,7664,7767,3,sqlite3_ossfuzz-IDX66
10599,honggfuzz,3082,900,6326,7341,1767,4,sqlite3_ossfuzz-IDX66
10600,libfuzzer,2995,840,6326,7257,9767,5,sqlite3_ossfuzz-IDX66
10601,aflplusplus,2853,900,6326,7098,3767,6,sqlite3_ossfuzz-IDX66
10602,eclipser,4846,900,7474,7787,11768,1,sqlite3_ossfuzz-IDX67
10603,afl,4751,900,7474,7670,5768,2,sqlite3_ossfuzz-IDX67
10604,libfuzzer,4692,840,7474,7727,9768,3,sqlite3_ossfuzz-IDX67
10605,aflplusplus,4682,900,7474,7729,3768,4,sqlite3_ossfuzz-IDX67
10606,entropic,4540,840,7474,7461,7768,5,sqlite3_ossfuzz-IDX67
10607,honggfuzz,4487,900,7474,7328,1768,6,sqlite3_ossfuzz-IDX67
10608,afl,1843,900,4734,7486,5769,1,sqlite3_ossfuzz-IDX68
10609,libfuzzer,1791,900,4734,7524,9769,2,sqlite3_ossfuzz-IDX68
10610,eclipser,1770,840,4734,7542,11769,3,sqlite3_ossfuzz-IDX68
10611,aflplusplus,1749,840,4734,7527,3769,4,sqlite3_ossfuzz-IDX68
10612,entropic,1635,900,4734,7352,7769,5,sqlite3_ossfuzz-IDX68
10613,honggfuzz,1297,840,4734,6486,1769,6,sqlite3_ossfuzz-IDX68
10614,eclipser,4820,900,7653,7875,11770,1,sqlite3_ossfuzz-IDX69
10615,aflplusplus,4681,780,7653,7849,3770,2,sqlite3_ossfuzz-IDX69
10616,libfuzzer,4651,780,7653,7668,9770,3,sqlite3_ossfuzz-IDX69
10617,entropic,4614,900,7653,7592,7770,4,sqlite3_ossfuzz-IDX69
10618,afl,4526,840,7653,7370,5770,5,sqlite3_ossfuzz-IDX69
10619,honggfuzz,4489,840,7653,7371,1770,6,sqlite3_ossfuzz-IDX69
10620,aflplusplus,4091,840,6816,8019,3771,1,sqlite3_ossfuzz-IDX70
10621,eclipser,3993,900,6816,7595,11771,2,sqlite3_ossfuzz-IDX70
10622,afl,3871,720,6816,7542,5771,3,sqlite3_ossfuzz-IDX70
10623,entropic,3826,840,6816,7514,7771,4,sqlite3_ossfuzz-IDX70
10624,libfuzzer,3787,900,6816,7478,9771,5,sqlite3_ossfuzz-IDX70
10625,honggfuzz,3773,900,6816,7352,1771,6,sqlite3_ossfuzz-IDX70
10626,libfuzzer,3533,900,6403,7830,9772,1,sqlite3_ossfuzz-IDX71
10627,afl,3484,900,6403,7915,5772,2,sqlite3_ossfuzz-IDX71
10628,entropic,3397,720,6403,7856,7772,3,sqlite3_ossfuzz-IDX71
10629,honggfuzz,3344,900,6403,7667,1772,4,sqlite3_ossfuzz-IDX71
10630,aflplusplus,3304,900,6403,7629,3772,5,sqlite3_ossfuzz-IDX71
10631,eclipser,3284,900,6403,7543,11772,6,sqlite3_ossfuzz-IDX71
10632,honggfuzz,2049,900,3058,9101,1773,1,sqlite3_ossfuzz-IDX72
10633,eclipser,1928,900,3058,9079,11773,2,sqlite3_ossfuzz-IDX72
10634,aflplusplus,1894,900,3058,8443,3773,3,sqlite3_ossfuzz-IDX72
10635,entropic,1794,900,3058,8862,7773,4,sqlite3_ossfuzz-IDX72
10636,afl,1195,840,3058,7744,5773,5,sqlite3_ossfuzz-IDX72
10637,libfuzzer,1133,900,3058,7987,9773,6,sqlite3_ossfuzz-IDX72
10638,afl,1402,840,2066,9640,5774,1,sqlite3_ossfuzz-IDX73
10639,honggfuzz,1376,900,2066,10067,1774,2,sqlite3_ossfuzz-IDX73
10640,eclipser,1323,900,2066,9456,11774,3,sqlite3_ossfuzz-IDX73
10641,aflplusplus,1306,420,2066,9606,3774,4,sqlite3_ossfuzz-IDX73
10642,entropic,994,900,2066,9272,7774,5,sqlite3_ossfuzz-IDX73
10643,libfuzzer,962,900,2066,9059,9774,6,sqlite3_ossfuzz-IDX73
10644,aflplusplus,4747,900,7808,7868,3775,1,sqlite3_ossfuzz-IDX74
10645,libfuzzer,4702,840,7808,7666,9775,2,sqlite3_ossfuzz-IDX74
10646,entropic,4608,900,7808,7555,7775,3,sqlite3_ossfuzz-IDX74
10647,honggfuzz,4554,840,7808,7453,1775,4,sqlite3_ossfuzz-IDX74
10648,eclipser,4504,900,7808,7353,11775,5,sqlite3_ossfuzz-IDX74
10649,afl,4451,780,7808,7194,5775,6,sqlite3_ossfuzz-IDX74
10650,libfuzzer,4068,840,6575,8044,9776,1,sqlite3_ossfuzz-IDX75
10651,aflplusplus,3976,840,6575,7698,3776,2,sqlite3_ossfuzz-IDX75
10652,entropic,3760,900,6575,7495,7776,3,sqlite3_ossfuzz-IDX75
10653,honggfuzz,3720,840,6575,7435,1776,4,sqlite3_ossfuzz-IDX75
10654,eclipser,3712,900,6575,7341,11776,5,sqlite3_ossfuzz-IDX75
10655,afl,3650,900,6575,7287,5776,6,sqlite3_ossfuzz-IDX75
10656,afl,3302,900,5935,7594,5777,1,sqlite3_ossfuzz-IDX76
10657,entropic,3215,900,5935,7589,7777,2,sqlite3_ossfuzz-IDX76
10658,eclipser,3151,900,5935,7271,11777,3,sqlite3_ossfuzz-IDX76
10659,honggfuzz,2999,900,5935,7215,1777,4,sqlite3_ossfuzz-IDX76
10660,aflplusplus,2828,900,5935,6564,3777,5,sqlite3_ossfuzz-IDX76
10661,libfuzzer,2529,780,5935,6580,9777,6,sqlite3_ossfuzz-IDX76
10662,honggfuzz,2454,900,4708,8434,1778,1,sqlite3_ossfuzz-IDX77
10663,afl,2383,900,4708,8435,5778,2,sqlite3_ossfuzz-IDX77
