,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
10376,eclipser,3062,660,5110,7441,11730,3,sqlite3_ossfuzz-IDX29
10377,afl,3062,900,5110,7463,5730,4,sqlite3_ossfuzz-IDX29
10378,honggfuzz,3055,900,5110,7439,1730,5,sqlite3_ossfuzz-IDX29
10379,entropic,3026,840,5110,7530,7730,6,sqlite3_ossfuzz-IDX29
10380,afl,3197,780,3200,7269,5731,1,sqlite3_ossfuzz-IDX30
10381,eclipser,3194,780,3200,7033,11731,2,sqlite3_ossfuzz-IDX30
10382,entropic,3189,900,3200,7286,7731,3,sqlite3_ossfuzz-IDX30
10383,honggfuzz,3113,900,3200,7364,1731,4,sqlite3_ossfuzz-IDX30
10384,libfuzzer,3103,900,3200,6905,9731,5,sqlite3_ossfuzz-IDX30
10385,aflplusplus,2937,120,3200,5414,3731,6,sqlite3_ossfuzz-IDX30
10386,entropic,298,780,328,9097,7732,1,sqlite3_ossfuzz-IDX31
10387,honggfuzz,275,900,328,10017,1732,2,sqlite3_ossfuzz-IDX31
10388,afl,263,600,328,9283,5732,3,sqlite3_ossfuzz-IDX31
10389,eclipser,254,600,328,9625,11732,4,sqlite3_ossfuzz-IDX31
10390,aflplusplus,243,480,328,9240,3732,5,sqlite3_ossfuzz-IDX31
10391,libfuzzer,194,840,328,8394,9732,6,sqlite3_ossfuzz-IDX31
10392,honggfuzz,1547,840,1612,7403,1733,1,sqlite3_ossfuzz-IDX32
10393,eclipser,1529,840,1612,7505,11733,2,sqlite3_ossfuzz-IDX32
10394,afl,1515,840,1612,7271,5733,3,sqlite3_ossfuzz-IDX32
10395,entropic,1512,780,1612,7078,7733,4,sqlite3_ossfuzz-IDX32
10396,aflplusplus,1503,540,1612,6722,3733,5,sqlite3_ossfuzz-IDX32
10397,libfuzzer,1481,900,1612,6763,9733,6,sqlite3_ossfuzz-IDX32
10398,honggfuzz,4249,840,5624,7877,1734,1,sqlite3_ossfuzz-IDX33
10399,afl,4211,900,5624,8059,5734,2,sqlite3_ossfuzz-IDX33
10400,entropic,4029,900,5624,7639,7734,3,sqlite3_ossfuzz-IDX33
10401,eclipser,4010,840,5624,7646,11734,4,sqlite3_ossfuzz-IDX33
10402,libfuzzer,4009,900,5624,7325,9734,5,sqlite3_ossfuzz-IDX33
10403,aflplusplus,3786,900,5624,6418,3734,6,sqlite3_ossfuzz-IDX33
10404,honggfuzz,4107,900,5663,7727,1735,1,sqlite3_ossfuzz-IDX34
10405,aflplusplus,4009,900,5663,7537,3735,2,sqlite3_ossfuzz-IDX34
10406,libfuzzer,3965,840,5663,7272,9735,3,sqlite3_ossfuzz-IDX34
10407,afl,3785,900,5663,7512,5735,4,sqlite3_ossfuzz-IDX34
10408,entropic,3772,840,5663,7350,7735,5,sqlite3_ossfuzz-IDX34
10409,eclipser,3747,900,5663,7321,11735,6,sqlite3_ossfuzz-IDX34
10410,eclipser,4051,900,5410,7968,11736,1,sqlite3_ossfuzz-IDX35
10411,entropic,3828,840,5410,7534,7736,2,sqlite3_ossfuzz-IDX35
10412,afl,3780,840,5410,7517,5736,3,sqlite3_ossfuzz-IDX35
10413,honggfuzz,3747,840,5410,7254,1736,4,sqlite3_ossfuzz-IDX35
10414,aflplusplus,3665,840,5410,6863,3736,5,sqlite3_ossfuzz-IDX35
10415,libfuzzer,3664,900,5410,6801,9736,6,sqlite3_ossfuzz-IDX35
10416,afl,3750,900,5359,8113,5737,1,sqlite3_ossfuzz-IDX36
10417,aflplusplus,3709,900,5359,8109,3737,2,sqlite3_ossfuzz-IDX36
10418,entropic,3691,900,5359,8087,7737,3,sqlite3_ossfuzz-IDX36
10419,libfuzzer,3690,900,5359,8022,9737,4,sqlite3_ossfuzz-IDX36
10420,honggfuzz,3652,840,5359,7920,1737,5,sqlite3_ossfuzz-IDX36
10421,eclipser,3639,900,5359,7804,11737,6,sqlite3_ossfuzz-IDX36
10422,entropic,3849,900,3927,7417,7738,1,sqlite3_ossfuzz-IDX37
10423,honggfuzz,3836,600,3927,7367,1738,2,sqlite3_ossfuzz-IDX37
10424,afl,3817,900,3927,7253,5738,3,sqlite3_ossfuzz-IDX37
10425,eclipser,3787,900,3927,6833,11738,4,sqlite3_ossfuzz-IDX37
10426,aflplusplus,3739,900,3927,6103,3738,5,sqlite3_ossfuzz-IDX37
10427,libfuzzer,2264,900,3927,4913,9738,6,sqlite3_ossfuzz-IDX37
10428,afl,1543,900,2925,8471,5739,1,sqlite3_ossfuzz-IDX38
10429,honggfuzz,1455,840,2925,8203,1739,2,sqlite3_ossfuzz-IDX38
10430,entropic,1228,900,2925,7826,7739,3,sqlite3_ossfuzz-IDX38
10431,eclipser,1220,780,2925,7848,11739,4,sqlite3_ossfuzz-IDX38
10432,aflplusplus,880,840,2925,6557,3739,5,sqlite3_ossfuzz-IDX38
10433,libfuzzer,591,720,2925,6143,9739,6,sqlite3_ossfuzz-IDX38
10434,afl,3492,900,3975,8049,5740,1,sqlite3_ossfuzz-IDX39
10435,libfuzzer,3434,360,3975,7323,9740,2,sqlite3_ossfuzz-IDX39
10436,entropic,3434,480,3975,7143,7740,3,sqlite3_ossfuzz-IDX39
10437,honggfuzz,3434,780,3975,7120,1740,4,sqlite3_ossfuzz-IDX39
10438,eclipser,3433,420,3975,7253,11740,5,sqlite3_ossfuzz-IDX39
10439,aflplusplus,3401,660,3975,7447,3740,6,sqlite3_ossfuzz-IDX39
10440,honggfuzz,3596,900,5520,7504,1741,1,sqlite3_ossfuzz-IDX40
10441,aflplusplus,3556,900,5520,7590,3741,2,sqlite3_ossfuzz-IDX40
10442,afl,3492,900,5520,7367,5741,3,sqlite3_ossfuzz-IDX40
10443,entropic,3472,840,5520,7353,7741,4,sqlite3_ossfuzz-IDX40
10444,libfuzzer,3452,660,5520,7314,9741,5,sqlite3_ossfuzz-IDX40
10445,eclipser,3447,900,5520,7263,11741,6,sqlite3_ossfuzz-IDX40
10446,honggfuzz,785,300,831,7116,1742,1,sqlite3_ossfuzz-IDX41
10447,eclipser,779,660,831,7118,11742,2,sqlite3_ossfuzz-IDX41
10448,afl,779,660,831,7029,5742,3,sqlite3_ossfuzz-IDX41
10449,entropic,772,600,831,7691,7742,4,sqlite3_ossfuzz-IDX41
10450,libfuzzer,770,180,831,6777,9742,5,sqlite3_ossfuzz-IDX41
10451,aflplusplus,622,720,831,3552,3742,6,sqlite3_ossfuzz-IDX41
10452,libfuzzer,2472,720,2881,7465,9743,1,sqlite3_ossfuzz-IDX42
10453,eclipser,2460,720,2881,7408,11743,2,sqlite3_ossfuzz-IDX42
10454,aflplusplus,2444,780,2881,7468,3743,3,sqlite3_ossfuzz-IDX42
10455,entropic,2427,840,2881,7459,7743,4,sqlite3_ossfuzz-IDX42
10456,afl,2427,900,2881,7351,5743,5,sqlite3_ossfuzz-IDX42
10457,honggfuzz,2412,480,2881,7028,1743,6,sqlite3_ossfuzz-IDX42
10458,libfuzzer,1795,420,1938,7533,9744,1,sqlite3_ossfuzz-IDX43
10459,afl,1775,480,1938,7743,5744,2,sqlite3_ossfuzz-IDX43
10460,aflplusplus,1766,900,1938,8032,3744,3,sqlite3_ossfuzz-IDX43
10461,eclipser,1757,780,1938,7701,11744,4,sqlite3_ossfuzz-IDX43
10462,entropic,1752,780,1938,7395,7744,5,sqlite3_ossfuzz-IDX43
10463,honggfuzz,1747,300,1938,6986,1744,6,sqlite3_ossfuzz-IDX43
10464,honggfuzz,2225,780,2787,9264,1745,1,sqlite3_ossfuzz-IDX44
10465,afl,2022,900,2787,9560,5745,2,sqlite3_ossfuzz-IDX44
10466,eclipser,2000,900,2787,8749,11745,3,sqlite3_ossfuzz-IDX44
10467,entropic,1790,840,2787,8560,7745,4,sqlite3_ossfuzz-IDX44
10468,aflplusplus,1417,840,2787,7834,3745,5,sqlite3_ossfuzz-IDX44
10469,libfuzzer,1362,900,2787,7615,9745,6,sqlite3_ossfuzz-IDX44
10470,honggfuzz,2196,840,3531,8290,1746,1,sqlite3_ossfuzz-IDX45
10471,entropic,2138,840,3531,8048,7746,2,sqlite3_ossfuzz-IDX45
10472,eclipser,1828,780,3531,6810,11746,3,sqlite3_ossfuzz-IDX45
10473,afl,1753,900,3531,6870,5746,4,sqlite3_ossfuzz-IDX45
10474,libfuzzer,1488,300,3531,5848,9746,5,sqlite3_ossfuzz-IDX45
10475,aflplusplus,1360,360,3531,5496,3746,6,sqlite3_ossfuzz-IDX45
10476,libfuzzer,3129,840,5499,7398,9747,1,sqlite3_ossfuzz-IDX46
10477,aflplusplus,3094,840,5499,7290,3747,2,sqlite3_ossfuzz-IDX46
10478,honggfuzz,3085,840,5499,7310,1747,3,sqlite3_ossfuzz-IDX46
10479,entropic,3085,900,5499,7432,7747,4,sqlite3_ossfuzz-IDX46
10480,afl,3083,720,5499,7158,5747,5,sqlite3_ossfuzz-IDX46
10481,eclipser,3052,840,5499,7347,11747,6,sqlite3_ossfuzz-IDX46
10482,afl,380,780,399,7494,5748,1,sqlite3_ossfuzz-IDX47
10483,honggfuzz,377,660,399,7371,1748,2,sqlite3_ossfuzz-IDX47
10484,aflplusplus,372,900,399,7247,3748,3,sqlite3_ossfuzz-IDX47
10485,libfuzzer,367,900,399,7544,9748,4,sqlite3_ossfuzz-IDX47
10486,entropic,365,780,399,7356,7748,5,sqlite3_ossfuzz-IDX47
10487,eclipser,362,780,399,7435,11748,6,sqlite3_ossfuzz-IDX47
10488,afl,3962,900,5817,7834,5749,1,sqlite3_ossfuzz-IDX48
10489,eclipser,3829,900,5817,7365,11749,2,sqlite3_ossfuzz-IDX48
10490,aflplusplus,3765,780,5817,7736,3749,3,sqlite3_ossfuzz-IDX48
10491,libfuzzer,3738,780,5817,7599,9749,4,sqlite3_ossfuzz-IDX48
10492,honggfuzz,3708,900,5817,7228,1749,5,sqlite3_ossfuzz-IDX48
10493,entropic,3642,900,5817,7259,7749,6,sqlite3_ossfuzz-IDX48
10494,aflplusplus,2098,900,2991,8100,3750,1,sqlite3_ossfuzz-IDX49
10495,afl,2064,900,2991,7861,5750,2,sqlite3_ossfuzz-IDX49
10496,eclipser,2024,780,2991,7452,11750,3,sqlite3_ossfuzz-IDX49
10497,libfuzzer,1985,900,2991,7312,9750,4,sqlite3_ossfuzz-IDX49
10498,honggfuzz,1981,780,2991,7352,1750,5,sqlite3_ossfuzz-IDX49
10499,entropic,1968,540,2991,7267,7750,6,sqlite3_ossfuzz-IDX49
10500,afl,3146,900,3560,7886,5751,1,sqlite3_ossfuzz-IDX50
10501,honggfuzz,3140,600,3560,7224,1751,2,sqlite3_ossfuzz-IDX50
10502,entropic,3126,900,3560,7536,7751,3,sqlite3_ossfuzz-IDX50
10503,eclipser,3102,600,3560,6835,11751,4,sqlite3_ossfuzz-IDX50
10504,aflplusplus,3101,180,3560,6835,3751,5,sqlite3_ossfuzz-IDX50
10505,libfuzzer,3100,240,3560,6903,9751,6,sqlite3_ossfuzz-IDX50
10506,eclipser,1585,900,3017,7818,11752,1,sqlite3_ossfuzz-IDX51
10507,afl,1548,840,3017,7880,5752,2,sqlite3_ossfuzz-IDX51
10508,honggfuzz,1536,900,3017,7734,1752,3,sqlite3_ossfuzz-IDX51
10509,entropic,1500,900,3017,7728,7752,4,sqlite3_ossfuzz-IDX51
10510,libfuzzer,1165,600,3017,6759,9752,5,sqlite3_ossfuzz-IDX51
10511,aflplusplus,1099,840,3017,7141,3752,6,sqlite3_ossfuzz-IDX51
10512,entropic,3524,840,3755,7588,7753,1,sqlite3_ossfuzz-IDX52
10513,honggfuzz,3489,720,3755,7604,1753,2,sqlite3_ossfuzz-IDX52
10514,afl,3471,900,3755,7374,5753,3,sqlite3_ossfuzz-IDX52
10515,eclipser,3443,900,3755,7010,11753,4,sqlite3_ossfuzz-IDX52
10516,libfuzzer,3436,840,3755,6917,9753,5,sqlite3_ossfuzz-IDX52
10517,aflplusplus,3156,900,3755,5847,3753,6,sqlite3_ossfuzz-IDX52
10518,aflplusplus,3877,900,5453,7272,3754,1,sqlite3_ossfuzz-IDX53
10519,afl,3806,900,5453,7302,5754,2,sqlite3_ossfuzz-IDX53
10520,honggfuzz,3804,900,5453,7527,1754,3,sqlite3_ossfuzz-IDX53
10521,eclipser,3778,900,5453,7020,11754,4,sqlite3_ossfuzz-IDX53
10522,entropic,3759,900,5453,7396,7754,5,sqlite3_ossfuzz-IDX53
10523,libfuzzer,3740,720,5453,7171,9754,6,sqlite3_ossfuzz-IDX53
10524,entropic,100,360,161,9230,7755,1,sqlite3_ossfuzz-IDX54
10525,aflplusplus,97,240,161,8945,3755,2,sqlite3_ossfuzz-IDX54
10526,afl,97,780,161,9553,5755,3,sqlite3_ossfuzz-IDX54
10527,honggfuzz,93,840,161,9831,1755,4,sqlite3_ossfuzz-IDX54
10528,eclipser,77,300,161,8567,11755,5,sqlite3_ossfuzz-IDX54
10529,libfuzzer,73,720,161,9010,9755,6,sqlite3_ossfuzz-IDX54
10530,aflplusplus,3052,840,3690,8387,3756,1,sqlite3_ossfuzz-IDX55
10531,eclipser,2960,840,3690,7617,11756,2,sqlite3_ossfuzz-IDX55
10532,libfuzzer,2929,840,3690,7717,9756,3,sqlite3_ossfuzz-IDX55
10533,afl,2920,900,3690,7477,5756,4,sqlite3_ossfuzz-IDX55
10534,honggfuzz,2903,900,3690,7366,1756,5,sqlite3_ossfuzz-IDX55
10535,entropic,2847,900,3690,7410,7756,6,sqlite3_ossfuzz-IDX55
10536,afl,4419,900,5581,8627,5757,1,sqlite3_ossfuzz-IDX56
10537,honggfuzz,4163,900,5581,7870,1757,2,sqlite3_ossfuzz-IDX56
10538,entropic,4013,900,5581,7862,7757,3,sqlite3_ossfuzz-IDX56
10539,eclipser,3685,840,5581,7200,11757,4,sqlite3_ossfuzz-IDX56
10540,libfuzzer,3676,900,5581,7022,9757,5,sqlite3_ossfuzz-IDX56
10541,aflplusplus,3663,900,5581,6263,3757,6,sqlite3_ossfuzz-IDX56
10542,honggfuzz,2391,840,3765,7740,1758,1,sqlite3_ossfuzz-IDX57
10543,afl,2285,840,3765,7717,5758,2,sqlite3_ossfuzz-IDX57
10544,eclipser,2198,900,3765,7490,11758,3,sqlite3_ossfuzz-IDX57
10545,entropic,2144,840,3765,7506,7758,4,sqlite3_ossfuzz-IDX57
10546,libfuzzer,1714,840,3765,5976,9758,5,sqlite3_ossfuzz-IDX57
10547,aflplusplus,1561,900,3765,5637,3758,6,sqlite3_ossfuzz-IDX57
10548,honggfuzz,213,720,356,9668,1759,1,sqlite3_ossfuzz-IDX58
10549,entropic,213,720,356,8889,7759,2,sqlite3_ossfuzz-IDX58
10550,eclipser,202,780,356,9546,11759,3,sqlite3_ossfuzz-IDX58
10551,afl,199,720,356,9340,5759,4,sqlite3_ossfuzz-IDX58
10552,libfuzzer,186,900,356,9058,9759,5,sqlite3_ossfuzz-IDX58
10553,aflplusplus,169,840,356,9054,3759,6,sqlite3_ossfuzz-IDX58
10554,honggfuzz,1512,900,2566,8777,1760,1,sqlite3_ossfuzz-IDX59
10555,afl,1475,900,2566,8709,5760,2,sqlite3_ossfuzz-IDX59
10556,eclipser,1386,900,2566,8200,11760,3,sqlite3_ossfuzz-IDX59
10557,libfuzzer,1311,900,2566,7906,9760,4,sqlite3_ossfuzz-IDX59
10558,aflplusplus,1082,840,2566,7219,3760,5,sqlite3_ossfuzz-IDX59
10559,entropic,1006,720,2566,7967,7760,6,sqlite3_ossfuzz-IDX59
10560,eclipser,3618,900,5169,8010,11761,1,sqlite3_ossfuzz-IDX60
10561,afl,3560,840,5169,7928,5761,2,sqlite3_ossfuzz-IDX60
10562,aflplusplus,3478,900,5169,7715,3761,3,sqlite3_ossfuzz-IDX60
10563,entropic,3327,900,5169,7249,7761,4,sqlite3_ossfuzz-IDX60
10564,honggfuzz,3321,840,5169,7332,1761,5,sqlite3_ossfuzz-IDX60
10565,libfuzzer,3315,780,5169,7287,9761,6,sqlite3_ossfuzz-IDX60
10566,afl,3144,900,3935,8393,5762,1,sqlite3_ossfuzz-IDX61
10567,aflplusplus,3110,900,3935,7858,3762,2,sqlite3_ossfuzz-IDX61
10568,eclipser,3109,900,3935,7909,11762,3,sqlite3_ossfuzz-IDX61
10569,entropic,3058,900,3935,7681,7762,4,sqlite3_ossfuzz-IDX61
10570,honggfuzz,3014,900,3935,7388,1762,5,sqlite3_ossfuzz-IDX61
10571,libfuzzer,2995,600,3935,7474,9762,6,sqlite3_ossfuzz-IDX61
10572,aflplusplus,2935,660,4819,7789,3763,1,sqlite3_ossfuzz-IDX62
10573,honggfuzz,2800,840,4819,7577,1763,2,sqlite3_ossfuzz-IDX62
10574,afl,2792,900,4819,7699,5763,3,sqlite3_ossfuzz-IDX62
10575,libfuzzer,2756,840,4819,7537,9763,4,sqlite3_ossfuzz-IDX62
10576,entropic,2736,900,4819,7499,7763,5,sqlite3_ossfuzz-IDX62
10577,eclipser,2719,900,4819,7418,11763,6,sqlite3_ossfuzz-IDX62
10578,aflplusplus,3079,660,4617,8128,3764,1,sqlite3_ossfuzz-IDX63
10579,honggfuzz,2945,840,4617,7492,1764,2,sqlite3_ossfuzz-IDX63
10580,afl,2920,780,4617,7822,5764,3,sqlite3_ossfuzz-IDX63
10581,libfuzzer,2918,840,4617,7553,9764,4,sqlite3_ossfuzz-IDX63
10582,eclipser,2896,900,4617,7489,11764,5,sqlite3_ossfuzz-IDX63
10583,entropic,2833,600,4617,7445,7764,6,sqlite3_ossfuzz-IDX63
10584,eclipser,2965,720,3383,7694,11765,1,sqlite3_ossfuzz-IDX64
10585,afl,2960,900,3383,7687,5765,2,sqlite3_ossfuzz-IDX64
10586,aflplusplus,2959,840,3383,7472,3765,3,sqlite3_ossfuzz-IDX64
10587,libfuzzer,2914,840,3383,7575,9765,4,sqlite3_ossfuzz-IDX64
10588,honggfuzz,2910,900,3383,7241,1765,5,sqlite3_ossfuzz-IDX64
10589,entropic,2909,660,3383,7596,7765,6,sqlite3_ossfuzz-IDX64
10590,eclipser,3534,840,5252,7911,11766,1,sqlite3_ossfuzz-IDX65
10591,aflplusplus,3527,900,5252,7912,3766,2,sqlite3_ossfuzz-IDX65
10592,libfuzzer,3346,780,5252,7486,9766,3,sqlite3_ossfuzz-IDX65
10593,afl,3338,900,5252,7389,5766,4,sqlite3_ossfuzz-IDX65
10594,entropic,3245,900,5252,7313,7766,5,sqlite3_ossfuzz-IDX65
10595,honggfuzz,3237,900,5252,7233,1766,6,sqlite3_ossfuzz-IDX65
10596,libfuzzer,2688,780,2774,8088,9767,1,sqlite3_ossfuzz-IDX66
10597,entropic,2676,780,2774,7802,7767,2,sqlite3_ossfuzz-IDX66
10598,aflplusplus,2662,600,2774,7538,3767,3,sqlite3_ossfuzz-IDX66
10599,honggfuzz,2662,900,2774,7830,1767,4,sqlite3_ossfuzz-IDX66
10600,afl,2658,900,2774,7808,5767,5,sqlite3_ossfuzz-IDX66
10601,eclipser,2636,840,2774,7604,11767,6,sqlite3_ossfuzz-IDX66
10602,libfuzzer,2706,360,2921,7502,9768,1,sqlite3_ossfuzz-IDX67
10603,eclipser,2702,720,2921,7261,11768,2,sqlite3_ossfuzz-IDX67
10604,honggfuzz,2699,420,2921,7234,1768,3,sqlite3_ossfuzz-IDX67
10605,entropic,2693,900,2921,7929,7768,4,sqlite3_ossfuzz-IDX67
10606,aflplusplus,2673,780,2921,7873,3768,5,sqlite3_ossfuzz-IDX67
10607,afl,2670,720,2921,7477,5768,6,sqlite3_ossfuzz-IDX67
10608,honggfuzz,3775,840,4579,7524,1769,1,sqlite3_ossfuzz-IDX68
10609,eclipser,3666,900,4579,7299,11769,2,sqlite3_ossfuzz-IDX68
10610,entropic,3606,720,4579,7296,7769,3,sqlite3_ossfuzz-IDX68
10611,libfuzzer,3563,600,4579,7114,9769,4,sqlite3_ossfuzz-IDX68
10612,afl,3559,660,4579,6940,5769,5,sqlite3_ossfuzz-IDX68
10613,aflplusplus,3429,900,4579,6507,3769,6,sqlite3_ossfuzz-IDX68
10614,entropic,1388,840,3056,7519,7770,1,sqlite3_ossfuzz-IDX69
10615,honggfuzz,1369,900,3056,7172,1770,2,sqlite3_ossfuzz-IDX69
10616,afl,1336,900,3056,7169,5770,3,sqlite3_ossfuzz-IDX69
10617,eclipser,1318,900,3056,7117,11770,4,sqlite3_ossfuzz-IDX69
10618,libfuzzer,905,840,3056,6213,9770,5,sqlite3_ossfuzz-IDX69
10619,aflplusplus,714,600,3056,5987,3770,6,sqlite3_ossfuzz-IDX69
10620,libfuzzer,741,420,741,7604,9771,1,sqlite3_ossfuzz-IDX70
10621,entropic,741,480,741,7610,7771,2,sqlite3_ossfuzz-IDX70
10622,aflplusplus,741,480,741,6780,3771,3,sqlite3_ossfuzz-IDX70
10623,eclipser,741,720,741,7997,11771,4,sqlite3_ossfuzz-IDX70
10624,honggfuzz,741,720,741,7771,1771,5,sqlite3_ossfuzz-IDX70
10625,afl,740,840,741,7646,5771,6,sqlite3_ossfuzz-IDX70
10626,afl,188,780,320,8717,5772,1,sqlite3_ossfuzz-IDX71
10627,entropic,177,900,320,7797,7772,2,sqlite3_ossfuzz-IDX71
10628,honggfuzz,168,900,320,7916,1772,3,sqlite3_ossfuzz-IDX71
10629,eclipser,166,300,320,7089,11772,4,sqlite3_ossfuzz-IDX71
10630,aflplusplus,164,660,320,7156,3772,5,sqlite3_ossfuzz-IDX71
10631,libfuzzer,124,900,320,6173,9772,6,sqlite3_ossfuzz-IDX71
10632,honggfuzz,547,780,625,10024,1773,1,sqlite3_ossfuzz-IDX72
10633,eclipser,495,900,625,9531,11773,2,sqlite3_ossfuzz-IDX72
10634,aflplusplus,490,780,625,9416,3773,3,sqlite3_ossfuzz-IDX72
10635,afl,487,840,625,9918,5773,4,sqlite3_ossfuzz-IDX72
10636,libfuzzer,451,840,625,8899,9773,5,sqlite3_ossfuzz-IDX72
10637,entropic,353,900,625,9366,7773,6,sqlite3_ossfuzz-IDX72
10638,afl,3793,900,4737,7421,5774,1,sqlite3_ossfuzz-IDX73
10639,honggfuzz,3783,900,4737,7419,1774,2,sqlite3_ossfuzz-IDX73
10640,eclipser,3766,900,4737,7420,11774,3,sqlite3_ossfuzz-IDX73
10641,entropic,3732,780,4737,7301,7774,4,sqlite3_ossfuzz-IDX73
10642,libfuzzer,3521,840,4737,6594,9774,5,sqlite3_ossfuzz-IDX73
10643,aflplusplus,2391,900,4737,4784,3774,6,sqlite3_ossfuzz-IDX73
10644,afl,2733,780,3145,8086,5775,1,sqlite3_ossfuzz-IDX74
10645,aflplusplus,2707,660,3145,7798,3775,2,sqlite3_ossfuzz-IDX74
10646,eclipser,2658,720,3145,7425,11775,3,sqlite3_ossfuzz-IDX74
10647,libfuzzer,2619,900,3145,7457,9775,4,sqlite3_ossfuzz-IDX74
10648,entropic,2615,420,3145,7315,7775,5,sqlite3_ossfuzz-IDX74
10649,honggfuzz,2571,420,3145,7039,1775,6,sqlite3_ossfuzz-IDX74
10650,afl,3416,900,5164,7587,5776,1,sqlite3_ossfuzz-IDX75
10651,libfuzzer,3403,660,5164,7697,9776,2,sqlite3_ossfuzz-IDX75
10652,honggfuzz,3349,780,5164,7340,1776,3,sqlite3_ossfuzz-IDX75
10653,eclipser,3343,900,5164,7522,11776,4,sqlite3_ossfuzz-IDX75
10654,aflplusplus,3309,600,5164,7080,3776,5,sqlite3_ossfuzz-IDX75
10655,entropic,3297,900,5164,7497,7776,6,sqlite3_ossfuzz-IDX75
10656,afl,3811,900,5437,7534,5777,1,sqlite3_ossfuzz-IDX76
10657,honggfuzz,3770,900,5437,7569,1777,2,sqlite3_ossfuzz-IDX76
10658,entropic,3740,840,5437,7413,7777,3,sqlite3_ossfuzz-IDX76
10659,eclipser,3652,780,5437,6864,11777,4,sqlite3_ossfuzz-IDX76
10660,libfuzzer,3645,660,5437,6872,9777,5,sqlite3_ossfuzz-IDX76
10661,aflplusplus,2116,900,5437,4283,3777,6,sqlite3_ossfuzz-IDX76
10662,afl,618,900,859,9475,5778,1,sqlite3_ossfuzz-IDX77
10663,eclipser,535,900,859,8825,11778,2,sqlite3_ossfuzz-IDX77
10664,aflplusplus,526,780,859,8287,3778,3,sqlite3_ossfuzz-IDX77
10665,libfuzzer,493,600,859,8910,9778,4,sqlite3_ossfuzz-IDX77
10666,honggfuzz,489,720,859,8950,1778,5,sqlite3_ossfuzz-IDX77
10667,entropic,340,900,859,8747,7778,6,sqlite3_ossfuzz-IDX77
10668,libfuzzer,3127,840,5503,7804,9779,1,sqlite3_ossfuzz-IDX78
10669,eclipser,3053,900,5503,7382,11779,2,sqlite3_ossfuzz-IDX78
10670,honggfuzz,3038,900,5503,7613,1779,3,sqlite3_ossfuzz-IDX78
10671,afl,2980,600,5503,7418,5779,4,sqlite3_ossfuzz-IDX78
10672,aflplusplus,2979,720,5503,7380,3779,5,sqlite3_ossfuzz-IDX78
10673,entropic,2971,900,5503,7373,7779,6,sqlite3_ossfuzz-IDX78
10674,eclipser,3835,900,5433,7674,11780,1,sqlite3_ossfuzz-IDX79
10675,afl,3635,900,5433,7212,5780,2,sqlite3_ossfuzz-IDX79
10676,honggfuzz,3633,900,5433,7371,1780,3,sqlite3_ossfuzz-IDX79
10677,entropic,3567,840,5433,7462,7780,4,sqlite3_ossfuzz-IDX79
10678,libfuzzer,3566,840,5433,7126,9780,5,sqlite3_ossfuzz-IDX79
10679,aflplusplus,3321,900,5433,6078,3780,6,sqlite3_ossfuzz-IDX79
10680,honggfuzz,3191,840,4877,7692,1781,1,sqlite3_ossfuzz-IDX80
10681,eclipser,3185,900,4877,7707,11781,2,sqlite3_ossfuzz-IDX80
10682,libfuzzer,3128,900,4877,7734,9781,3,sqlite3_ossfuzz-IDX80
10683,aflplusplus,2989,840,4877,7402,3781,4,sqlite3_ossfuzz-IDX80
10684,afl,2983,900,4877,7485,5781,5,sqlite3_ossfuzz-IDX80
10685,entropic,2941,840,4877,7253,7781,6,sqlite3_ossfuzz-IDX80
10686,aflplusplus,681,900,1083,8917,3782,1,sqlite3_ossfuzz-IDX81
10687,afl,662,900,1083,9728,5782,2,sqlite3_ossfuzz-IDX81
10688,libfuzzer,630,900,1083,9177,9782,3,sqlite3_ossfuzz-IDX81
10689,honggfuzz,613,900,1083,9825,1782,4,sqlite3_ossfuzz-IDX81
10690,eclipser,606,840,1083,9212,11782,5,sqlite3_ossfuzz-IDX81
10691,entropic,364,840,1083,8920,7782,6,sqlite3_ossfuzz-IDX81
10692,honggfuzz,727,840,994,8372,1783,1,sqlite3_ossfuzz-IDX82
10693,afl,522,720,994,8121,5783,2,sqlite3_ossfuzz-IDX82
10694,eclipser,508,720,994,8300,11783,3,sqlite3_ossfuzz-IDX82
10695,libfuzzer,507,720,994,7921,9783,4,sqlite3_ossfuzz-IDX82
10696,entropic,503,720,994,8224,7783,5,sqlite3_ossfuzz-IDX82
10697,aflplusplus,495,900,994,7530,3783,6,sqlite3_ossfuzz-IDX82
10698,afl,437,660,508,9494,5784,1,sqlite3_ossfuzz-IDX83
10699,honggfuzz,396,780,508,9479,1784,2,sqlite3_ossfuzz-IDX83
10700,eclipser,390,900,508,9172,11784,3,sqlite3_ossfuzz-IDX83
10701,libfuzzer,380,240,508,8430,9784,4,sqlite3_ossfuzz-IDX83
10702,aflplusplus,372,180,508,8316,3784,5,sqlite3_ossfuzz-IDX83
10703,entropic,318,300,508,8956,7784,6,sqlite3_ossfuzz-IDX83
10704,entropic,3390,840,3623,7566,7785,1,sqlite3_ossfuzz-IDX84
10705,afl,3378,840,3623,7454,5785,2,sqlite3_ossfuzz-IDX84
10706,aflplusplus,3362,900,3623,7307,3785,3,sqlite3_ossfuzz-IDX84
